torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	57	120	131	240
1	81	120	179	240
1	105	120	167	240
1	33	120	23	240
1	9	120	215	240
1	57	120	71	240
1	81	120	119	240
1	105	120	47	240
1	33	120	143	240
1	9	120	95	240
1	57	120	191	240
1	81	120	239	240
1	45	120	47	240
1	93	120	143	240
1	69	120	95	240
1	117	120	191	240
1	21	120	239	240
1	45	120	167	240
1	93	120	23	240
1	69	120	215	240
1	117	120	71	240
1	21	120	119	240
1	86	120	90	240
1	110	120	138	240
1	14	120	186	240
1	62	120	42	240
1	38	120	234	240
1	26	120	150	240
1	2	120	150	240
1	50	120	198	240
1	74	120	54	240
1	50	120	6	240
1	98	120	102	240
1	74	120	6	240
1	2	120	102	240
1	98	120	54	240
1	26	120	198	240
1	26	120	90	240
1	50	120	138	240
1	74	120	186	240
1	2	120	42	240
1	98	120	234	240
1	26	120	210	240
1	50	120	18	240
1	74	120	66	240
1	2	120	162	240
1	98	120	114	240
1	86	120	210	240
1	110	120	18	240
1	14	120	66	240
1	62	120	162	240
1	38	120	114	240
1	86	120	150	240
1	62	120	150	240
1	110	120	198	240
1	14	120	54	240
1	110	120	6	240
1	38	120	102	240
1	14	120	6	240
1	62	120	102	240
1	38	120	54	240
