m	n	k	torsion_coset
-2451	2124	-1977	1
-2451	2124	-1401	1
-2451	2124	1119	1
-2451	2124	1479	1
-2451	2124	-897	1
-2451	2124	1983	1
-2451	2412	1047	1
-2451	2412	-1113	1
-2451	2412	-33	1
-2451	2628	-2409	1
-2451	2628	111	1
-2451	2628	-2049	1
-2451	2628	2991	1
-2451	2628	615	1
-2451	2628	-1545	1
-2451	2628	-969	1
-2451	2628	1551	1
-2451	2628	-465	1
-2451	2916	975	1
-2451	2916	-2985	1
-2451	2916	-465	1
-2451	2916	2055	1
-2451	2916	-105	1
-2450	-2807	-2161	2
-2450	-2807	2879	2
-2450	-2807	431	2
-2450	-2807	719	2
-2450	-2807	1007	2
-2450	-2807	-1153	2
-2450	-2807	-1081	2
-2450	-2807	1439	2
-2450	-2807	1511	2
-2450	-2807	-793	2
-2450	-2807	-289	2
-2450	-2807	2231	2
-2450	-2807	-73	2
-2450	-2807	-2521	2
-2450	-2807	-1	2
-2450	-2591	287	2
-2450	-2591	575	2
-2450	-2591	-1585	2
-2450	-2591	-1513	2
-2450	-2591	1295	2
-2450	-2591	-505	2
-2450	-2591	2087	2
-2450	-2591	-2593	2
-2450	-2591	-73	2
-2450	-2591	2447	2
-2450	-2303	359	2
-2450	-2303	-2017	2
-2450	-2303	863	2
-2450	-2303	-1297	2
-2450	-2303	1223	2
-2450	-2303	1439	2
-2450	-2303	1943	2
-2450	-2303	-2521	2
-2450	-2303	2519	2
-2450	-2015	2807	2
-2450	-2015	-1873	2
-2450	-2015	647	2
-2450	-2015	-1585	2
-2450	-2015	1295	2
-2450	-2015	-1153	2
-2450	-2015	-865	2
-2450	-2015	-2665	2
-2450	-2015	-145	2
-2450	-2015	2375	2
-2450	-2015	-73	2
-2450	-1511	-2233	2
-2450	-1511	287	2
-2450	-1511	2807	2
-2450	-1511	647	2
-2450	-1511	935	2
-2450	-1511	-1225	2
-2450	-1511	-1153	2
-2450	-1511	1655	2
-2450	-1511	-145	2
-2450	-1511	2447	2
-2450	-1223	-2161	2
-2450	-1223	2879	2
-2450	-1223	719	2
-2450	-1223	-1657	2
-2450	-1223	1223	2
-2450	-1223	-937	2
-2450	-1223	1583	2
-2450	-1223	1799	2
-2450	-1223	-2737	2
-2450	-1223	2303	2
-2450	-1007	287	2
-2450	-1007	2879	2
-2450	-1007	-2089	2
-2450	-1007	2951	2
-2450	-1007	-1873	2
-2450	-1007	791	2
-2450	-1007	1367	2
-2450	-1007	-1081	2
-2450	-1007	-721	2
-2450	-1007	1871	2
-2450	-1007	-2881	2
-2450	-1007	2159	2
-2450	-1007	-2593	2
-2450	-1007	-73	2
-2450	-1007	2447	2
-2450	-431	215	2
-2450	-431	2807	2
-2450	-431	-1873	2
-2450	-431	647	2
-2450	-431	1007	2
-2450	-431	1295	2
-2450	-431	-865	2
-2450	-431	-793	2
-2450	-431	2015	2
-2450	-215	-2305	2
-2450	-215	287	2
-2450	-215	575	2
-2450	-215	1295	2
-2450	-215	1367	2
-2450	-215	-793	2
-2450	-215	2087	2
-2450	-215	-2665	2
-2450	-215	2375	2
-2450	73	-2233	2
-2450	73	287	2
-2450	73	2807	2
-2450	73	647	2
-2450	73	-1729	2
-2450	73	-1513	2
-2450	73	1151	2
-2450	73	1727	2
-2450	73	-721	2
-2450	73	-2881	2
-2450	73	-361	2
-2450	73	-2809	2
-2450	73	2231	2
-2450	73	-2521	2
-2450	73	2519	2
-2450	577	-2377	2
-2450	577	2663	2
-2450	577	503	2
-2450	577	-1801	2
-2450	577	719	2
-2450	577	-1297	2
-2450	577	-721	2
-2450	577	-2881	2
-2450	577	2159	2
-2450	577	-217	2
-2450	577	2303	2
-2450	577	-1	2
-2450	865	-2305	2
-2450	865	2735	2
-2450	865	-1945	2
-2450	865	647	2
-2450	865	935	2
-2450	865	1655	2
-2450	865	1727	2
-2450	865	-433	2
-2450	865	2447	2
-2450	1153	-2449	2
-2450	1153	2591	2
-2450	1153	-2161	2
-2450	1153	2879	2
-2450	1153	-1873	2
-2450	1153	647	2
-2450	1153	1007	2
-2450	1153	-1369	2
-2450	1153	-1153	2
-2450	1153	1511	2
-2450	1153	-2953	2
-2450	1153	2087	2
-2450	1153	-361	2
-2450	1153	-2521	2
-2450	1153	-1	2
-2450	1369	-2305	2
-2450	1369	575	2
-2450	1369	-1873	2
-2450	1369	-1585	2
-2450	1369	-865	2
-2450	1369	1655	2
-2450	1369	-793	2
-2450	1369	2087	2
-2450	1369	-2593	2
-2450	1369	-73	2
-2450	1369	2447	2
-2450	1657	143	2
-2450	1657	2663	2
-2450	1657	359	2
-2450	1657	-2017	2
-2450	1657	863	2
-2450	1657	-1441	2
-2450	1657	1079	2
-2450	1657	-937	2
-2450	1657	-2881	2
-2450	1657	-361	2
-2450	1657	-2521	2
-2450	1657	2519	2
-2450	1945	2807	2
-2450	1945	-1945	2
-2450	1945	-1585	2
-2450	1945	1007	2
-2450	1945	1295	2
-2450	1945	2015	2
-2450	1945	-2953	2
-2450	1945	2087	2
-2450	1945	-73	2
-2450	2449	-2233	2
-2450	2449	287	2
-2450	2449	2807	2
-2450	2449	-1945	2
-2450	2449	935	2
-2450	2449	-1513	2
-2450	2449	-1225	2
-2450	2449	-505	2
-2450	2449	2015	2
-2450	2449	-433	2
-2450	2449	2447	2
-2450	2737	-2161	2
-2450	2737	2879	2
-2450	2737	503	2
-2450	2737	719	2
-2450	2737	-1657	2
-2450	2737	1223	2
-2450	2737	-1081	2
-2450	2737	1439	2
-2450	2737	-577	2
-2450	2737	-2521	2
-2450	2737	-1	2
-2450	2953	-2449	2
-2450	2953	71	2
-2450	2953	287	2
-2450	2953	-2089	2
-2450	2953	2951	2
-2450	2953	791	2
-2450	2953	-1513	2
-2450	2953	1079	2
-2450	2953	-1081	2
-2450	2953	-1009	2
-2450	2953	1511	2
-2450	2953	-721	2
-2450	2953	2087	2
-2450	2953	-2593	2
-2450	2953	-73	2
-2450	2953	2447	2
-2450	2953	-1	2
-2448	-2733	-1869	1
-2448	-2733	651	1
-2448	-2733	2091	1
-2448	-2733	-2589	1
-2448	-2733	2451	1
-2448	-2445	75	1
-2448	-2445	2595	1
-2448	-2445	-1365	1
-2448	-2445	-645	1
-2448	-1941	2667	1
-2448	-1941	507	1
-2448	-1941	-1869	1
-2448	-1941	651	1
-2448	-1941	867	1
-2448	-1941	-1509	1
-2448	-1941	1371	1
-2448	-1941	-933	1
-2448	-1941	2091	1
-2448	-1653	-2229	1
-2448	-1653	2811	1
-2448	-1653	-1509	1
-2448	-1653	1011	1
-2448	-1653	-2949	1
-2448	-1653	2451	1
-2448	-1149	507	1
-2448	-1149	-933	1
-2448	-1149	-213	1
-2448	-861	867	1
-2448	-861	-1509	1
-2448	-861	1011	1
-2448	-861	1227	1
-2448	-861	-1149	1
-2448	-861	1731	1
-2448	-861	-573	1
-2448	-861	2451	1
-2448	-69	147	1
-2448	-69	867	1
-2448	-69	-573	1
-2448	-69	-2733	1
-2448	435	-2085	1
-2448	435	2955	1
-2448	435	-1725	1
-2448	435	1875	1
-2448	1227	291	1
-2448	1227	1371	1
-2448	1227	2091	1
-2448	1515	-1725	1
-2448	1515	-1365	1
-2448	1515	2235	1
-2448	2019	2667	1
-2448	2019	291	1
-2448	2019	507	1
-2448	2019	-1869	1
-2448	2019	651	1
-2448	2019	-1509	1
-2448	2019	-1293	1
-2448	2019	-213	1
-2448	2307	651	1
-2448	2307	1731	1
-2448	2307	-2949	1
-2448	2307	2451	1
-2448	2811	2667	1
-2448	2811	-1293	1
-2448	2811	-933	1
-2446	-1819	-2053	1
-2446	-1819	2987	1
-2446	-1819	827	1
-2446	-1819	1907	1
-2446	-1027	-2125	1
-2446	-1027	395	1
-2446	-1027	-1765	1
-2446	-1027	1835	1
-2446	-739	-1693	1
-2446	-739	1187	1
-2446	-739	-2773	1
-2446	-739	2267	1
-2446	53	-1765	1
-2446	53	755	1
-2446	53	-1405	1
-2446	53	2195	1
-2446	2141	2627	1
-2446	2141	-2053	1
-2446	2141	2987	1
-2446	2141	-973	1
-2446	2933	35	1
-2446	2933	-2125	1
-2446	2933	395	1
-2445	-2790	-1113	1
-2445	-2790	1407	1
-2445	-2790	-2553	1
-2445	-2790	-33	1
-2445	-2502	-2193	1
-2445	-2502	327	1
-2445	-2502	-2049	1
-2445	-2502	831	1
-2445	-2502	-609	1
-2445	-2502	1911	1
-2445	-2502	-33	1
-2445	-2286	-1545	1
-2445	-2286	-465	1
-2445	-2286	2415	1
-2445	-1998	399	1
-2445	-1998	-1617	1
-2445	-1998	1479	1
-2445	-1998	1983	1
-2445	-1998	-2697	1
-2445	-1998	-177	1
-2445	-1998	2343	1
-2445	-1710	-2193	1
-2445	-1710	327	1
-2445	-1710	-753	1
-2445	-1710	1767	1
-2445	-1206	2775	1
-2445	-1206	-1185	1
-2445	-1206	-105	1
-2445	-918	-2337	1
-2445	-918	183	1
-2445	-918	2703	1
-2445	-918	759	1
-2445	-918	-1257	1
-2445	-918	1839	1
-2445	-918	-2841	1
-2445	-918	2343	1
-2445	-702	327	1
-2445	-702	831	1
-2445	-702	1407	1
-2445	-702	-753	1
-2445	-702	1911	1
-2445	-702	-2769	1
-2445	-126	255	1
-2445	-126	-825	1
-2445	90	327	1
-2445	90	-753	1
-2445	378	-2409	1
-2445	378	687	1
-2445	378	1191	1
-2445	378	1767	1
-2445	378	-393	1
-2445	378	-2769	1
-2445	378	2271	1
-2445	882	-2337	1
-2445	882	2703	1
-2445	882	-1761	1
-2445	882	1119	1
-2445	882	-1257	1
-2445	882	1623	1
-2445	882	-2841	1
-2445	882	2199	1
-2445	1170	687	1
-2445	1170	-393	1
-2445	1458	-2409	1
-2445	1458	2631	1
-2445	1458	-2049	1
-2445	1458	1047	1
-2445	1458	1551	1
-2445	1458	-2913	1
-2445	1458	2127	1
-2445	1458	-33	1
-2445	1674	615	1
-2445	1674	1695	1
-2445	1674	-465	1
-2445	1962	-2481	1
-2445	1962	2559	1
-2445	1962	-1977	1
-2445	1962	-1401	1
-2445	1962	1479	1
-2445	1962	-897	1
-2445	1962	1983	1
-2445	2250	1047	1
-2445	2250	-33	1
-2445	2754	975	1
-2445	2754	-2985	1
-2445	2754	2055	1
-2445	2754	-105	1
-2443	-2668	215	1
-2443	-2668	2735	1
-2443	-2668	-1225	1
-2443	-2668	1295	1
-2443	-2668	-2665	1
-2443	-2380	287	1
-2443	-2380	-1873	1
-2443	-2380	-793	1
-2443	-1588	-2305	1
-2443	-1588	575	1
-2443	-1588	-865	1
-2443	-1588	1655	1
-2443	-580	647	1
-2443	-580	-793	1
-2443	-580	1727	1
-2443	-580	-433	1
-2443	212	575	1
-2443	212	1655	1
-2443	500	1007	1
-2443	500	-2953	1
-2443	500	-433	1
-2443	500	2087	1
-2443	500	-73	1
-2443	1292	935	1
-2443	1292	2015	1
-2443	1292	-2665	1
-2443	1580	287	1
-2443	1580	1367	1
-2443	1580	-2593	1
-2443	1580	-73	1
-2443	1580	2447	1
-2443	2372	-2305	1
-2443	2372	1295	1
-2443	2372	-2665	1
-2443	2372	2375	1
-2440	-1981	-2053	1
-2440	-1981	2987	1
-2440	-1981	-1693	1
-2440	-1981	1907	1
-2440	-901	-1693	1
-2440	-901	-1333	1
-2440	-901	2267	1
-2440	1979	107	1
-2440	1979	-2053	1
-2440	1979	2987	1
-2440	1979	-1693	1
-2440	1979	-973	1
-2437	-2830	215	1
-2437	-2830	1295	1
-2437	-2830	-2665	1
-2437	-2830	-145	1
-2437	-2830	2375	1
-2437	-2542	287	1
-2437	-2542	-793	1
-2437	-1750	-2305	1
-2437	-1750	215	1
-2437	-1750	2735	1
-2437	-1750	575	1
-2437	-1750	1655	1
-2437	-742	647	1
-2437	-742	1727	1
-2437	-742	-433	1
-2437	50	-1945	1
-2437	50	1655	1
-2437	50	-505	1
-2437	50	2015	1
-2437	338	1007	1
-2437	338	-2953	1
-2437	338	2087	1
-2437	338	-73	1
-2437	1130	-1585	1
-2437	1130	2015	1
-2437	1130	-2665	1
-2437	1130	-145	1
-2437	1130	2375	1
-2437	1418	287	1
-2437	1418	1367	1
-2437	1418	-2593	1
-2437	1418	2447	1
-2437	2210	-2305	1
-2437	2210	215	1
-2437	2210	2735	1
-2437	2210	-1225	1
-2437	2210	2375	1
-2436	-2769	-2445	1
-2436	-2769	2595	1
-2436	-2769	-1365	1
-2436	-2769	1515	1
-2436	-1977	2811	1
-2436	-1977	1011	1
-2436	-1977	-2949	1
-2436	-1977	-69	1
-2436	-1473	-2013	1
-2436	-1473	-933	1
-2436	-1473	1947	1
-2436	-1473	-2733	1
-2436	-681	-2517	1
-2436	-681	363	1
-2436	-681	1443	1
-2436	-393	-2373	1
-2436	-393	-1653	1
-2436	-393	-573	1
-2436	-393	-2733	1
-2436	-393	2307	1
-2436	111	-2085	1
-2436	111	435	1
-2436	111	-1725	1
-2436	111	1155	1
-2436	111	1875	1
-2436	399	-2157	1
-2436	399	723	1
-2436	399	1803	1
-2436	903	291	1
-2436	903	2811	1
-2436	903	-1149	1
-2436	903	-429	1
-2436	1191	-1725	1
-2436	1191	795	1
-2436	1191	-1365	1
-2436	1191	1515	1
-2436	1191	2235	1
-2436	1983	651	1
-2436	1983	-789	1
-2436	1983	-2949	1
-2436	1983	-69	1
-2436	2487	2667	1
-2436	2487	-1293	1
-2436	2487	1227	1
-2436	2487	-933	1
-2436	2487	1947	1
-2433	-2826	327	1
-2433	-2826	-2049	1
-2433	-2826	2991	1
-2433	-2826	831	1
-2433	-2826	1407	1
-2433	-2826	1911	1
-2433	-2826	-2553	1
-2433	-2826	-33	1
-2433	-2826	2487	1
-2433	-2610	-1545	1
-2433	-2610	975	1
-2433	-2610	-2985	1
-2433	-2610	-105	1
-2433	-2610	2415	1
-2433	-2034	327	1
-2433	-2034	1407	1
-2433	-2034	-753	1
-2433	-1818	2991	1
-2433	-1818	-1689	1
-2433	-1818	831	1
-2433	-1818	-1545	1
-2433	-1818	975	1
-2433	-1818	-1185	1
-2433	-1818	-609	1
-2433	-1818	-105	1
-2433	-1818	2415	1
-2433	-1530	255	1
-2433	-1530	2775	1
-2433	-1530	-1185	1
-2433	-1530	1335	1
-2433	-1530	-2625	1
-2433	-1026	-2193	1
-2433	-1026	-1689	1
-2433	-1026	831	1
-2433	-1026	1407	1
-2433	-1026	-753	1
-2433	-1026	1767	1
-2433	-1026	-609	1
-2433	-1026	-2769	1
-2433	-1026	2271	1
-2433	-738	255	1
-2433	-738	2775	1
-2433	-738	-1329	1
-2433	-738	1191	1
-2433	-738	-1185	1
-2433	-738	1335	1
-2433	-738	-825	1
-2433	-738	-2769	1
-2433	-738	-249	1
-2433	-450	-2265	1
-2433	-450	615	1
-2433	-450	-825	1
-2433	-450	1695	1
-2433	-234	-2193	1
-2433	-234	687	1
-2433	-234	-753	1
-2433	-234	1767	1
-2433	54	-2409	1
-2433	54	2631	1
-2433	54	-1833	1
-2433	54	-1329	1
-2433	54	1191	1
-2433	54	1767	1
-2433	54	-2913	1
-2433	54	-393	1
-2433	54	2127	1
-2433	54	-2769	1
-2433	54	-249	1
-2433	342	-2409	1
-2433	342	111	1
-2433	342	615	1
-2433	342	-969	1
-2433	342	1551	1
-2433	342	-825	1
-2433	342	1695	1
-2433	342	-465	1
-2433	846	-1833	1
-2433	846	1047	1
-2433	846	-2913	1
-2433	846	-393	1
-2433	846	2127	1
-2433	1134	-2409	1
-2433	1134	111	1
-2433	1134	-2049	1
-2433	1134	2991	1
-2433	1134	-1473	1
-2433	1134	-969	1
-2433	1134	1551	1
-2433	1134	2127	1
-2433	1134	-2553	1
-2433	1134	-33	1
-2433	1134	2487	1
-2433	1350	615	1
-2433	1350	1695	1
-2433	1350	-2985	1
-2433	1926	-1473	1
-2433	1926	1407	1
-2433	1926	-2553	1
-2433	1926	-33	1
-2433	1926	2487	1
-2433	2142	111	1
-2433	2142	2991	1
-2433	2142	615	1
-2433	2142	-1545	1
-2433	2142	975	1
-2433	2142	-969	1
-2433	2142	-2985	1
-2433	2430	975	1
-2433	2430	-2985	1
-2433	2430	2055	1
-2433	2430	-2625	1
-2433	2934	2991	1
-2433	2934	-1473	1
-2433	2934	1407	1
-2433	2934	-969	1
-2433	2934	-609	1
-2433	2934	-2553	1
-2433	2934	2487	1
-2430	-2931	-2445	1
-2430	-2931	2595	1
-2430	-2931	-1365	1
-2430	-2931	1515	1
-2430	-2427	147	1
-2430	-2427	-2013	1
-2430	-2427	651	1
-2430	-2427	-933	1
-2430	-2427	-429	1
-2430	-1635	-2013	1
-2430	-1635	-933	1
-2430	-1635	1947	1
-2430	-1347	507	1
-2430	-1347	-1653	1
-2430	-1347	1011	1
-2430	-1347	-573	1
-2430	-1347	-69	1
-2430	-843	-2517	1
-2430	-843	2523	1
-2430	-843	363	1
-2430	-843	1443	1
-2430	-555	-1653	1
-2430	-555	-573	1
-2430	-555	2307	1
-2430	-51	2955	1
-2430	-51	-1725	1
-2430	-51	-645	1
-2430	237	-2157	1
-2430	237	2883	1
-2430	237	723	1
-2430	237	1803	1
-2430	1029	-1365	1
-2430	1029	-285	1
-2430	1533	147	1
-2430	1533	-2229	1
-2430	1533	651	1
-2430	1533	1731	1
-2430	1533	-213	1
-2430	1533	2307	1
-2430	2325	147	1
-2430	2325	-933	1
-2430	2613	147	1
-2430	2613	2667	1
-2430	2613	507	1
-2430	2613	-1869	1
-2430	2613	1011	1
-2430	2613	-2949	1
-2430	2613	2091	1
-2428	-2305	-2053	1
-2428	-2305	467	1
-2428	-2305	-1693	1
-2428	-2305	1187	1
-2428	-2305	1907	1
-2428	-1513	395	1
-2428	-1513	1115	1
-2428	-1513	-685	1
-2428	-1225	-1693	1
-2428	-1225	827	1
-2428	-1225	-1333	1
-2428	-1225	1547	1
-2428	-1225	2267	1
-2428	-433	755	1
-2428	-433	1475	1
-2428	-433	-325	1
-2428	1655	107	1
-2428	1655	-2053	1
-2428	1655	467	1
-2428	1655	-1693	1
-2428	2447	-2485	1
-2428	2447	395	1
-2428	2447	1475	1
-2428	2735	467	1
-2428	2735	-1693	1
-2428	2735	827	1
-2428	2735	-1333	1
-2427	-2988	327	1
-2427	-2988	-2049	1
-2427	-2988	2991	1
-2427	-2988	831	1
-2427	-2988	1407	1
-2427	-2988	1911	1
-2427	-2988	-2553	1
-2427	-2988	2487	1
-2427	-2772	975	1
-2427	-2772	-2985	1
-2427	-2772	-465	1
-2427	-2772	2055	1
-2427	-2772	-105	1
-2427	-2484	-2121	1
-2427	-2484	2919	1
-2427	-2484	-1617	1
-2427	-2484	-1041	1
-2427	-2484	1479	1
-2427	-2484	1839	1
-2427	-2484	-537	1
-2427	-2484	-2697	1
-2427	-2484	2343	1
-2427	-1980	-2049	1
-2427	-1980	471	1
-2427	-1980	-1689	1
-2427	-1980	975	1
-2427	-1980	-1185	1
-2427	-1980	-609	1
-2427	-1980	1911	1
-2427	-1980	-105	1
-2427	-1692	255	1
-2427	-1692	1335	1
-2427	-1692	-2625	1
-2427	-1692	-105	1
-2427	-1692	2415	1
-2427	-1404	-2337	1
-2427	-1404	2703	1
-2427	-1404	-1761	1
-2427	-1404	-1257	1
-2427	-1404	-681	1
-2427	-1404	1839	1
-2427	-1404	-2841	1
-2427	-1404	2199	1
-2427	-1404	-177	1
-2427	-1188	-2193	1
-2427	-1188	327	1
-2427	-1188	2847	1
-2427	-1188	-1689	1
-2427	-1188	-1113	1
-2427	-1188	1767	1
-2427	-1188	-609	1
-2427	-1188	1911	1
-2427	-1188	-2769	1
-2427	-1188	2271	1
-2427	-900	255	1
-2427	-900	-1689	1
-2427	-900	831	1
-2427	-900	-1329	1
-2427	-900	1335	1
-2427	-900	-825	1
-2427	-900	-249	1
-2427	-900	2271	1
-2427	-612	-2265	1
-2427	-612	255	1
-2427	-612	2775	1
-2427	-612	615	1
-2427	-612	1695	1
-2427	-108	-2409	1
-2427	-108	2631	1
-2427	-108	-1833	1
-2427	-108	687	1
-2427	-108	-1329	1
-2427	-108	-753	1
-2427	-108	-2913	1
-2427	-108	2127	1
-2427	-108	-249	1
-2427	-108	2271	1
-2427	180	111	1
-2427	180	2631	1
-2427	180	615	1
-2427	180	-1329	1
-2427	180	1191	1
-2427	180	-969	1
-2427	180	1695	1
-2427	180	-465	1
-2427	396	183	1
-2427	396	2703	1
-2427	396	-1401	1
-2427	396	1119	1
-2427	396	-1257	1
-2427	396	1263	1
-2427	396	-897	1
-2427	396	-2841	1
-2427	396	-321	1
-2427	972	111	1
-2427	972	2631	1
-2427	972	-2049	1
-2427	972	2991	1
-2427	972	-1473	1
-2427	972	1047	1
-2427	972	-969	1
-2427	972	-2913	1
-2427	972	-393	1
-2427	972	-2553	1
-2427	972	2487	1
-2427	1188	-1905	1
-2427	1188	1695	1
-2427	1188	-2985	1
-2427	1188	-465	1
-2427	1188	2055	1
-2427	1476	-2481	1
-2427	1476	39	1
-2427	1476	543	1
-2427	1476	-1041	1
-2427	1476	1479	1
-2427	1476	-897	1
-2427	1476	1623	1
-2427	1476	-537	1
-2427	1980	111	1
-2427	1980	-2049	1
-2427	1980	471	1
-2427	1980	-1905	1
-2427	1980	975	1
-2427	1980	-2985	1
-2427	1980	-465	1
-2427	1980	2055	1
-2427	2268	-1545	1
-2427	2268	2055	1
-2427	2268	-2625	1
-2427	2268	-105	1
-2427	2268	2415	1
-2427	2556	-2121	1
-2427	2556	399	1
-2427	2556	903	1
-2427	2556	-681	1
-2427	2556	1839	1
-2427	2556	-537	1
-2427	2556	1983	1
-2427	2556	-177	1
-2427	2772	-2049	1
-2427	2772	471	1
-2427	2772	-1473	1
-2427	2772	-1113	1
-2427	2772	-609	1
-2427	2772	1911	1
-2427	2772	2487	1
-2426	-2927	311	2
-2426	-2927	2903	2
-2426	-2927	-2065	2
-2426	-2927	2975	2
-2426	-2927	-1849	2
-2426	-2927	815	2
-2426	-2927	1391	2
-2426	-2927	-1057	2
-2426	-2927	-697	2
-2426	-2927	1895	2
-2426	-2927	-2857	2
-2426	-2927	2183	2
-2426	-2927	-2569	2
-2426	-2927	-49	2
-2426	-2927	2471	2
-2426	-2711	-2497	2
-2426	-2711	23	2
-2426	-2711	2543	2
-2426	-2711	-2281	2
-2426	-2711	2759	2
-2426	-2711	383	2
-2426	-2711	-1777	2
-2426	-2711	-1561	2
-2426	-2711	959	2
-2426	-2711	1463	2
-2426	-2711	-121	2
-2426	-2711	2399	2
-2426	-2423	167	2
-2426	-2423	455	2
-2426	-2423	-1633	2
-2426	-2423	-1345	2
-2426	-2423	1175	2
-2426	-2423	-625	2
-2426	-2423	-553	2
-2426	-2423	1967	2
-2426	-2423	-2713	2
-2426	-2423	2327	2
-2426	-1919	-2353	2
-2426	-1919	167	2
-2426	-1919	2975	2
-2426	-1919	-1705	2
-2426	-1919	815	2
-2426	-1919	887	2
-2426	-1919	1175	2
-2426	-1919	-625	2
-2426	-1919	1967	2
-2426	-1919	-193	2
-2426	-1631	239	2
-2426	-1631	2759	2
-2426	-1631	-2137	2
-2426	-1631	383	2
-2426	-1631	2903	2
-2426	-1631	-1921	2
-2426	-1631	743	2
-2426	-1631	-1417	2
-2426	-1631	-1201	2
-2426	-1631	1319	2
-2426	-1631	1823	2
-2426	-1631	-2641	2
-2426	-1343	-2353	2
-2426	-1343	2687	2
-2426	-1343	527	2
-2426	-1343	815	2
-2426	-1343	-1273	2
-2426	-1343	-985	2
-2426	-1343	1535	2
-2426	-1343	-265	2
-2426	-1343	-193	2
-2426	-1343	2327	2
-2426	-1127	95	2
-2426	-1127	-2209	2
-2426	-1127	383	2
-2426	-1127	-1777	2
-2426	-1127	-1705	2
-2426	-1127	815	2
-2426	-1127	-1417	2
-2426	-1127	1391	2
-2426	-1127	-769	2
-2426	-1127	1751	2
-2426	-1127	-697	2
-2426	-1127	-625	2
-2426	-1127	-409	2
-2426	-1127	-2785	2
-2426	-1127	2255	2
-2426	-839	167	2
-2426	-839	-1993	2
-2426	-839	527	2
-2426	-839	-1345	2
-2426	-839	1175	2
-2426	-839	1247	2
-2426	-839	1535	2
-2426	-839	-2785	2
-2426	-839	-265	2
-2426	-839	-2713	2
-2426	-839	2327	2
-2426	-551	-2281	2
-2426	-551	599	2
-2426	-551	-1777	2
-2426	-551	743	2
-2426	-551	-1561	2
-2426	-551	1103	2
-2426	-551	-1057	2
-2426	-551	-841	2
-2426	-551	1679	2
-2426	-551	-2857	2
-2426	-551	2183	2
-2426	-47	-2425	2
-2426	-47	2615	2
-2426	-47	455	2
-2426	-47	-1849	2
-2426	-47	743	2
-2426	-47	-1417	2
-2426	-47	-1345	2
-2426	-47	1175	2
-2426	-47	-1057	2
-2426	-47	1751	2
-2426	-47	-2929	2
-2426	-47	-409	2
-2426	-47	2111	2
-2426	-47	-337	2
-2426	-47	-2785	2
-2426	-47	-265	2
-2426	-47	-49	2
-2426	241	-2425	2
-2426	241	95	2
-2426	241	-2353	2
-2426	241	2687	2
-2426	241	527	2
-2426	241	-1633	2
-2426	241	887	2
-2426	241	-985	2
-2426	241	1535	2
-2426	241	1607	2
-2426	241	1895	2
-2426	457	95	2
-2426	457	-2353	2
-2426	457	167	2
-2426	457	2975	2
-2426	457	1175	2
-2426	457	-913	2
-2426	457	1607	2
-2426	457	1967	2
-2426	457	-2785	2
-2426	457	2255	2
-2426	1033	23	2
-2426	1033	-2425	2
-2426	1033	95	2
-2426	1033	311	2
-2426	1033	-2065	2
-2426	1033	2975	2
-2426	1033	815	2
-2426	1033	-1489	2
-2426	1033	1103	2
-2426	1033	-1057	2
-2426	1033	-985	2
-2426	1033	1535	2
-2426	1033	-697	2
-2426	1033	2111	2
-2426	1033	-2569	2
-2426	1033	-49	2
-2426	1033	2471	2
-2426	1249	-2497	2
-2426	1249	23	2
-2426	1249	2543	2
-2426	1249	383	2
-2426	1249	599	2
-2426	1249	-1417	2
-2426	1249	1679	2
-2426	1249	2183	2
-2426	1249	-121	2
-2426	1249	2399	2
-2426	1537	-2425	2
-2426	1537	2615	2
-2426	1537	455	2
-2426	1537	-1993	2
-2426	1537	527	2
-2426	1537	1535	2
-2426	1537	-553	2
-2426	1537	1967	2
-2426	1537	-2713	2
-2426	1537	2327	2
-2426	2041	95	2
-2426	2041	2975	2
-2426	2041	-1993	2
-2426	2041	-1705	2
-2426	2041	815	2
-2426	2041	-985	2
-2426	2041	-913	2
-2426	2041	1607	2
-2426	2041	1967	2
-2426	2041	-193	2
-2426	2329	2543	2
-2426	2329	239	2
-2426	2329	2759	2
-2426	2329	-2137	2
-2426	2329	383	2
-2426	2329	2903	2
-2426	2329	743	2
-2426	2329	959	2
-2426	2329	-1057	2
-2426	2329	2039	2
-2426	2329	-2641	2
-2426	2617	-2353	2
-2426	2617	2687	2
-2426	2617	-2065	2
-2426	2617	2975	2
-2426	2617	815	2
-2426	2617	-1633	2
-2426	2617	887	2
-2426	2617	1895	2
-2426	2617	-193	2
-2426	2617	2327	2
-2426	2833	-2497	2
-2426	2833	23	2
-2426	2833	2543	2
-2426	2833	383	2
-2426	2833	2975	2
-2426	2833	-1777	2
-2426	2833	-1489	2
-2426	2833	1391	2
-2426	2833	1463	2
-2426	2833	-985	2
-2426	2833	-769	2
-2426	2833	1751	2
-2426	2833	-625	2
-2426	2833	-2785	2
-2426	2833	2255	2
-2426	2833	-2569	2
-2426	2833	2471	2
-2425	-2866	-2233	1
-2425	-2866	647	1
-2425	-2866	-793	1
-2425	-2866	1727	1
-2425	-1066	647	1
-2425	-1066	1727	1
-2425	-1066	-2953	1
-2425	14	1007	1
-2425	14	-2953	1
-2425	14	2087	1
-2425	14	-2593	1
-2425	1094	-2233	1
-2425	1094	1367	1
-2425	1094	-2593	1
-2425	1094	2447	1
-2425	2894	-2233	1
-2425	2894	2807	1
-2425	2894	-1153	1
