level	modulus	z	contact_incidences	full_cover_possible
4	28561	12896	2	0
4	28561	12909	2	0
4	28561	12922	2	0
4	28561	12935	2	0
4	28561	12948	2	0
4	28561	12961	2	0
4	28561	12974	2	0
4	28561	12987	2	0
4	28561	13000	2	0
4	28561	13013	2	0
4	28561	13026	2	0
4	28561	13039	2	0
4	28561	13052	2	0
4	28561	13065	2	0
4	28561	13078	2	0
4	28561	13091	2	0
4	28561	13104	2	0
4	28561	13117	2	0
4	28561	13130	2	0
4	28561	13143	2	0
4	28561	13156	2	0
4	28561	13169	2	0
4	28561	13182	2	0
4	28561	13195	2	0
4	28561	13208	2	0
4	28561	13221	2	0
4	28561	13234	2	0
4	28561	13247	2	0
4	28561	13260	2	0
4	28561	13273	2	0
4	28561	13286	2	0
4	28561	13299	2	0
4	28561	13312	2	0
4	28561	13325	2	0
4	28561	13338	2	0
4	28561	13351	2	0
4	28561	13364	2	0
4	28561	13377	2	0
4	28561	13390	2	0
4	28561	13403	2	0
4	28561	13416	2	0
4	28561	13429	2	0
4	28561	13442	2	0
4	28561	13455	2	0
4	28561	13468	2	0
4	28561	13481	2	0
4	28561	13494	2	0
4	28561	13507	2	0
4	28561	13520	2	0
4	28561	13533	2	0
4	28561	13546	2	0
4	28561	13559	2	0
4	28561	13572	2	0
4	28561	13585	2	0
4	28561	13598	2	0
4	28561	13611	2	0
4	28561	13624	2	0
4	28561	13637	2	0
4	28561	13650	2	0
4	28561	13663	2	0
4	28561	13676	2	0
4	28561	13689	2	0
4	28561	13702	2	0
4	28561	13715	2	0
4	28561	13728	2	0
4	28561	13741	2	0
4	28561	13754	2	0
4	28561	13767	2	0
4	28561	13780	2	0
4	28561	13793	2	0
4	28561	13806	2	0
4	28561	13819	2	0
4	28561	13832	2	0
4	28561	13845	2	0
4	28561	13858	2	0
4	28561	13871	2	0
4	28561	13884	2	0
4	28561	13897	2	0
4	28561	13910	2	0
4	28561	13923	2	0
4	28561	13936	2	0
4	28561	13949	2	0
4	28561	13962	2	0
4	28561	13975	2	0
4	28561	13988	2	0
4	28561	14001	2	0
4	28561	14014	2	0
4	28561	14027	2	0
4	28561	14040	2	0
4	28561	14053	2	0
4	28561	14066	2	0
4	28561	14079	2	0
4	28561	14092	2	0
4	28561	14105	2	0
4	28561	14118	2	0
4	28561	14131	2	0
4	28561	14144	2	0
4	28561	14157	2	0
4	28561	14170	2	0
4	28561	14183	2	0
4	28561	14196	2	0
4	28561	14209	2	0
4	28561	14222	2	0
4	28561	14235	2	0
4	28561	14248	2	0
4	28561	14261	2	0
4	28561	14274	2	0
4	28561	14287	2	0
4	28561	14300	2	0
4	28561	14313	2	0
4	28561	14326	2	0
4	28561	14339	2	0
4	28561	14352	2	0
4	28561	14365	2	0
4	28561	14378	2	0
4	28561	14391	2	0
4	28561	14404	2	0
4	28561	14417	2	0
4	28561	14430	2	0
4	28561	14443	2	0
4	28561	14456	2	0
4	28561	14469	2	0
4	28561	14482	2	0
4	28561	14495	2	0
4	28561	14508	2	0
4	28561	14521	2	0
4	28561	14534	2	0
4	28561	14547	2	0
4	28561	14560	2	0
4	28561	14573	2	0
4	28561	14586	2	0
4	28561	14599	2	0
4	28561	14612	2	0
4	28561	14625	2	0
4	28561	14638	2	0
4	28561	14651	2	0
4	28561	14664	2	0
4	28561	14677	2	0
4	28561	14690	2	0
4	28561	14703	2	0
4	28561	14716	2	0
4	28561	14729	2	0
4	28561	14742	2	0
4	28561	14755	2	0
4	28561	14768	2	0
4	28561	14781	2	0
4	28561	14794	2	0
4	28561	14807	2	0
4	28561	14820	2	0
4	28561	14833	2	0
4	28561	14846	2	0
4	28561	14859	2	0
4	28561	14872	2	0
4	28561	14885	2	0
4	28561	14898	2	0
4	28561	14911	2	0
4	28561	14924	2	0
4	28561	14937	2	0
4	28561	14950	2	0
4	28561	14963	2	0
4	28561	14976	2	0
4	28561	14989	2	0
4	28561	15002	2	0
4	28561	15015	2	0
4	28561	15028	2	0
4	28561	15041	2	0
4	28561	15054	2	0
4	28561	15067	2	0
4	28561	15080	2	0
4	28561	15093	2	0
4	28561	15106	2	0
4	28561	15119	2	0
4	28561	15132	2	0
4	28561	15145	2	0
4	28561	15158	2	0
4	28561	15171	2	0
4	28561	15184	2	0
4	28561	15197	2	0
4	28561	15210	2	0
4	28561	15223	2	0
4	28561	15236	2	0
4	28561	15249	2	0
4	28561	15262	2	0
4	28561	15275	2	0
4	28561	15288	2	0
4	28561	15301	2	0
4	28561	15314	2	0
4	28561	15327	2	0
4	28561	15340	2	0
4	28561	15353	2	0
4	28561	15366	2	0
4	28561	15379	2	0
4	28561	15392	2	0
4	28561	15405	2	0
4	28561	15418	2	0
4	28561	15431	2	0
4	28561	15444	2	0
4	28561	15457	2	0
4	28561	15470	2	0
4	28561	15483	2	0
4	28561	15496	2	0
4	28561	15509	2	0
4	28561	15522	2	0
4	28561	15535	2	0
4	28561	15548	2	0
4	28561	15561	2	0
4	28561	15574	2	0
4	28561	15587	2	0
4	28561	15600	2	0
4	28561	15613	2	0
4	28561	15626	2	0
4	28561	15639	2	0
4	28561	15652	2	0
4	28561	15665	2	0
4	28561	15678	2	0
4	28561	15691	2	0
4	28561	15704	2	0
4	28561	15717	2	0
4	28561	15730	2	0
4	28561	15743	2	0
4	28561	15756	2	0
4	28561	15769	2	0
4	28561	15782	2	0
4	28561	15795	2	0
4	28561	15808	2	0
4	28561	15821	2	0
4	28561	15834	2	0
4	28561	15847	2	0
4	28561	15860	2	0
4	28561	15873	2	0
4	28561	15886	2	0
4	28561	15899	2	0
4	28561	15912	2	0
4	28561	15925	2	0
4	28561	15938	2	0
4	28561	15951	2	0
4	28561	15964	2	0
4	28561	15977	2	0
4	28561	15990	2	0
4	28561	16003	2	0
4	28561	16016	2	0
4	28561	16029	2	0
4	28561	16042	2	0
4	28561	16055	2	0
4	28561	16068	2	0
4	28561	16081	2	0
4	28561	16094	2	0
4	28561	16107	2	0
4	28561	16120	2	0
4	28561	16133	2	0
4	28561	16146	2	0
4	28561	16159	2	0
4	28561	16172	2	0
4	28561	16185	2	0
4	28561	16198	2	0
4	28561	16211	2	0
4	28561	16224	2	0
4	28561	16237	2	0
4	28561	16250	2	0
4	28561	16263	2	0
4	28561	16276	2	0
4	28561	16289	2	0
4	28561	16302	2	0
4	28561	16315	2	0
4	28561	16328	2	0
4	28561	16341	2	0
4	28561	16354	2	0
4	28561	16367	2	0
4	28561	16380	2	0
4	28561	16393	2	0
4	28561	16406	2	0
4	28561	16419	2	0
4	28561	16432	2	0
4	28561	16445	2	0
4	28561	16458	2	0
4	28561	16471	2	0
4	28561	16484	2	0
4	28561	16497	2	0
4	28561	16510	2	0
4	28561	16523	2	0
4	28561	16536	2	0
4	28561	16549	2	0
4	28561	16562	2	0
4	28561	16575	2	0
4	28561	16588	2	0
4	28561	16601	2	0
4	28561	16614	2	0
4	28561	16627	2	0
4	28561	16640	2	0
4	28561	16653	2	0
4	28561	16666	2	0
4	28561	16679	2	0
4	28561	16692	2	0
4	28561	16705	2	0
4	28561	16718	2	0
4	28561	16731	2	0
4	28561	16744	2	0
4	28561	16757	2	0
4	28561	16770	2	0
4	28561	16783	2	0
4	28561	16796	2	0
4	28561	16809	2	0
4	28561	16822	2	0
4	28561	16835	2	0
4	28561	16848	2	0
4	28561	16861	2	0
4	28561	16874	2	0
4	28561	16887	2	0
4	28561	16900	2	0
4	28561	16913	2	0
4	28561	16926	2	0
4	28561	16939	2	0
4	28561	16952	2	0
4	28561	16965	2	0
4	28561	16978	2	0
4	28561	16991	2	0
4	28561	17004	2	0
4	28561	17017	2	0
4	28561	17030	2	0
4	28561	17043	2	0
4	28561	17056	2	0
4	28561	17069	2	0
4	28561	17082	2	0
4	28561	17095	2	0
4	28561	17108	2	0
4	28561	17121	2	0
4	28561	17134	2	0
4	28561	17147	2	0
4	28561	17160	2	0
4	28561	17173	2	0
4	28561	17186	2	0
4	28561	17199	2	0
4	28561	17212	2	0
4	28561	17225	2	0
4	28561	17238	2	0
4	28561	17251	2	0
4	28561	17264	2	0
4	28561	17277	2	0
4	28561	17290	2	0
4	28561	17303	2	0
4	28561	17316	2	0
4	28561	17329	2	0
4	28561	17342	2	0
4	28561	17355	2	0
4	28561	17368	2	0
4	28561	17381	2	0
4	28561	17394	2	0
4	28561	17407	2	0
4	28561	17420	2	0
4	28561	17433	2	0
4	28561	17446	2	0
4	28561	17459	2	0
4	28561	17472	2	0
4	28561	17485	2	0
4	28561	17498	2	0
4	28561	17511	2	0
4	28561	17524	2	0
4	28561	17537	2	0
4	28561	17550	2	0
4	28561	17563	2	0
4	28561	17576	2	0
4	28561	17589	2	0
4	28561	17602	2	0
4	28561	17615	2	0
4	28561	17628	2	0
4	28561	17641	2	0
4	28561	17654	2	0
4	28561	17667	2	0
4	28561	17680	2	0
4	28561	17693	2	0
4	28561	17706	2	0
4	28561	17719	2	0
4	28561	17732	2	0
4	28561	17745	2	0
4	28561	17758	2	0
4	28561	17771	2	0
4	28561	17784	2	0
4	28561	17797	2	0
4	28561	17810	2	0
4	28561	17823	2	0
4	28561	17836	2	0
4	28561	17849	2	0
4	28561	17862	2	0
4	28561	17875	2	0
4	28561	17888	2	0
4	28561	17901	2	0
4	28561	17914	2	0
4	28561	17927	2	0
4	28561	17940	2	0
4	28561	17953	2	0
4	28561	17966	2	0
4	28561	17979	2	0
4	28561	17992	2	0
4	28561	18005	2	0
4	28561	18018	2	0
4	28561	18031	2	0
4	28561	18044	2	0
4	28561	18057	2	0
4	28561	18070	2	0
4	28561	18083	2	0
4	28561	18096	2	0
4	28561	18109	2	0
4	28561	18122	2	0
4	28561	18135	2	0
4	28561	18148	2	0
4	28561	18161	2	0
4	28561	18174	2	0
4	28561	18187	2	0
4	28561	18200	2	0
4	28561	18213	2	0
4	28561	18226	2	0
4	28561	18239	2	0
4	28561	18252	2	0
4	28561	18265	2	0
4	28561	18278	2	0
4	28561	18291	2	0
4	28561	18304	2	0
4	28561	18317	2	0
4	28561	18330	2	0
4	28561	18343	2	0
4	28561	18356	2	0
4	28561	18369	2	0
4	28561	18382	2	0
4	28561	18395	2	0
4	28561	18408	2	0
4	28561	18421	2	0
4	28561	18434	2	0
4	28561	18447	2	0
4	28561	18460	2	0
4	28561	18473	2	0
4	28561	18486	2	0
4	28561	18499	2	0
4	28561	18512	2	0
4	28561	18525	2	0
4	28561	18538	2	0
4	28561	18551	2	0
4	28561	18564	2	0
4	28561	18577	2	0
4	28561	18590	2	0
4	28561	18603	2	0
4	28561	18616	2	0
4	28561	18629	2	0
4	28561	18642	2	0
4	28561	18655	2	0
4	28561	18668	2	0
4	28561	18681	2	0
4	28561	18694	2	0
4	28561	18707	2	0
4	28561	18720	2	0
4	28561	18733	2	0
4	28561	18746	2	0
4	28561	18759	2	0
4	28561	18772	2	0
4	28561	18785	2	0
4	28561	18798	2	0
4	28561	18811	2	0
4	28561	18824	2	0
4	28561	18837	2	0
4	28561	18850	2	0
4	28561	18863	2	0
4	28561	18876	2	0
4	28561	18889	2	0
4	28561	18902	2	0
4	28561	18915	2	0
4	28561	18928	2	0
4	28561	18941	2	0
4	28561	18954	2	0
4	28561	18967	2	0
4	28561	18980	2	0
4	28561	18993	2	0
4	28561	19006	2	0
4	28561	19019	2	0
4	28561	19032	2	0
4	28561	19045	2	0
4	28561	19058	2	0
4	28561	19071	2	0
4	28561	19084	2	0
4	28561	19097	2	0
4	28561	19110	2	0
4	28561	19123	2	0
4	28561	19136	2	0
4	28561	19149	2	0
4	28561	19162	2	0
4	28561	19175	2	0
4	28561	19188	2	0
4	28561	19201	2	0
4	28561	19214	2	0
4	28561	19227	2	0
4	28561	19240	2	0
4	28561	19253	2	0
4	28561	19266	2	0
4	28561	19279	2	0
4	28561	19292	2	0
4	28561	19305	2	0
4	28561	19318	2	0
4	28561	19331	2	0
4	28561	19344	2	0
4	28561	19357	2	0
4	28561	19370	2	0
4	28561	19383	2	0
4	28561	19396	2	0
4	28561	19409	2	0
4	28561	19422	2	0
4	28561	19435	2	0
4	28561	19448	2	0
4	28561	19461	2	0
4	28561	19474	2	0
4	28561	19487	2	0
4	28561	19500	2	0
4	28561	19513	2	0
4	28561	19526	2	0
4	28561	19539	2	0
4	28561	19552	2	0
4	28561	19565	2	0
4	28561	19578	2	0
4	28561	19591	2	0
4	28561	19604	2	0
4	28561	19617	2	0
4	28561	19630	2	0
4	28561	19643	2	0
4	28561	19656	2	0
4	28561	19669	2	0
4	28561	19682	2	0
4	28561	19695	2	0
4	28561	19708	2	0
4	28561	19721	2	0
4	28561	19734	2	0
4	28561	19747	2	0
4	28561	19760	2	0
4	28561	19773	2	0
4	28561	19786	2	0
4	28561	19799	2	0
4	28561	19812	2	0
4	28561	19825	2	0
4	28561	19838	2	0
4	28561	19851	2	0
4	28561	19864	2	0
4	28561	19877	2	0
4	28561	19890	2	0
4	28561	19903	2	0
4	28561	19916	2	0
4	28561	19929	2	0
4	28561	19942	2	0
4	28561	19955	2	0
4	28561	19968	2	0
4	28561	19981	2	0
4	28561	19994	2	0
4	28561	20007	2	0
4	28561	20020	2	0
4	28561	20033	2	0
4	28561	20046	2	0
4	28561	20059	2	0
4	28561	20072	2	0
4	28561	20085	2	0
4	28561	20098	2	0
4	28561	20111	2	0
4	28561	20124	2	0
4	28561	20137	2	0
4	28561	20150	2	0
4	28561	20163	2	0
4	28561	20176	2	0
4	28561	20189	2	0
4	28561	20202	2	0
4	28561	20215	2	0
4	28561	20228	2	0
4	28561	20241	2	0
4	28561	20254	2	0
4	28561	20267	2	0
4	28561	20280	2	0
4	28561	20293	2	0
4	28561	20306	2	0
4	28561	20319	2	0
4	28561	20332	2	0
4	28561	20345	2	0
4	28561	20358	2	0
4	28561	20371	2	0
4	28561	20384	2	0
4	28561	20397	2	0
4	28561	20410	2	0
4	28561	20423	2	0
4	28561	20436	2	0
4	28561	20449	2	0
4	28561	20462	2	0
4	28561	20475	2	0
4	28561	20488	2	0
4	28561	20501	2	0
4	28561	20514	2	0
4	28561	20527	2	0
4	28561	20540	2	0
4	28561	20553	2	0
4	28561	20566	2	0
4	28561	20579	2	0
4	28561	20592	2	0
4	28561	20605	2	0
4	28561	20618	2	0
4	28561	20631	2	0
4	28561	20644	2	0
4	28561	20657	2	0
4	28561	20670	2	0
4	28561	20683	2	0
4	28561	20696	2	0
4	28561	20709	2	0
4	28561	20722	2	0
4	28561	20735	2	0
4	28561	20748	2	0
4	28561	20761	2	0
4	28561	20774	2	0
4	28561	20787	2	0
4	28561	20800	2	0
4	28561	20813	2	0
4	28561	20826	2	0
4	28561	20839	2	0
4	28561	20852	2	0
4	28561	20865	2	0
4	28561	20878	2	0
4	28561	20891	2	0
4	28561	20904	2	0
4	28561	20917	2	0
4	28561	20930	2	0
4	28561	20943	2	0
4	28561	20956	2	0
4	28561	20969	2	0
4	28561	20982	2	0
4	28561	20995	2	0
4	28561	21008	2	0
4	28561	21021	2	0
4	28561	21034	2	0
4	28561	21047	2	0
4	28561	21060	2	0
4	28561	21073	2	0
4	28561	21086	2	0
4	28561	21099	2	0
4	28561	21112	2	0
4	28561	21125	2	0
4	28561	21138	2	0
4	28561	21151	2	0
4	28561	21164	2	0
4	28561	21177	2	0
4	28561	21190	2	0
4	28561	21203	2	0
4	28561	21216	2	0
4	28561	21229	2	0
4	28561	21242	2	0
4	28561	21255	2	0
4	28561	21268	2	0
4	28561	21281	2	0
4	28561	21294	2	0
4	28561	21307	2	0
4	28561	21320	2	0
4	28561	21333	2	0
4	28561	21346	2	0
4	28561	21359	2	0
4	28561	21372	2	0
4	28561	21385	2	0
4	28561	21398	2	0
4	28561	21411	2	0
4	28561	21424	2	0
4	28561	21437	2	0
4	28561	21450	2	0
4	28561	21463	2	0
4	28561	21476	2	0
4	28561	21489	2	0
4	28561	21502	2	0
4	28561	21515	2	0
4	28561	21528	2	0
4	28561	21541	2	0
4	28561	21554	2	0
4	28561	21567	2	0
4	28561	21580	2	0
4	28561	21593	2	0
4	28561	21606	2	0
4	28561	21619	2	0
4	28561	21632	2	0
4	28561	21645	2	0
4	28561	21658	2	0
4	28561	21671	2	0
4	28561	21684	2	0
4	28561	21697	2	0
4	28561	21710	2	0
4	28561	21723	2	0
4	28561	21736	2	0
4	28561	21749	2	0
4	28561	21762	2	0
4	28561	21775	2	0
4	28561	21788	2	0
4	28561	21801	2	0
4	28561	21814	2	0
4	28561	21827	2	0
4	28561	21840	2	0
4	28561	21853	2	0
4	28561	21866	2	0
4	28561	21879	2	0
4	28561	21892	2	0
4	28561	21905	2	0
4	28561	21918	2	0
4	28561	21931	2	0
4	28561	21944	2	0
4	28561	21957	2	0
4	28561	21970	2	0
4	28561	21983	2	0
4	28561	21996	2	0
4	28561	22009	2	0
4	28561	22022	2	0
4	28561	22035	2	0
4	28561	22048	2	0
4	28561	22061	2	0
4	28561	22074	2	0
4	28561	22087	2	0
4	28561	22100	2	0
4	28561	22113	2	0
4	28561	22126	2	0
4	28561	22139	2	0
4	28561	22152	2	0
4	28561	22165	2	0
4	28561	22178	2	0
4	28561	22191	2	0
4	28561	22204	2	0
4	28561	22217	2	0
4	28561	22230	2	0
4	28561	22243	2	0
4	28561	22256	2	0
4	28561	22269	2	0
4	28561	22282	2	0
4	28561	22295	2	0
4	28561	22308	2	0
4	28561	22321	2	0
4	28561	22334	2	0
4	28561	22347	2	0
4	28561	22360	2	0
4	28561	22373	2	0
4	28561	22386	2	0
4	28561	22399	2	0
4	28561	22412	2	0
4	28561	22425	2	0
4	28561	22438	2	0
4	28561	22451	2	0
4	28561	22464	2	0
4	28561	22477	2	0
4	28561	22490	2	0
4	28561	22503	2	0
4	28561	22516	2	0
4	28561	22529	2	0
4	28561	22542	2	0
4	28561	22555	2	0
4	28561	22568	2	0
4	28561	22581	2	0
4	28561	22594	2	0
4	28561	22607	2	0
4	28561	22620	2	0
4	28561	22633	2	0
4	28561	22646	2	0
4	28561	22659	2	0
4	28561	22672	2	0
4	28561	22685	2	0
4	28561	22698	2	0
4	28561	22711	2	0
4	28561	22724	2	0
4	28561	22737	2	0
4	28561	22750	2	0
4	28561	22763	2	0
4	28561	22776	2	0
4	28561	22789	2	0
4	28561	22802	2	0
4	28561	22815	2	0
4	28561	22828	2	0
4	28561	22841	2	0
4	28561	22854	2	0
4	28561	22867	2	0
4	28561	22880	2	0
4	28561	22893	2	0
4	28561	22906	2	0
4	28561	22919	2	0
4	28561	22932	2	0
4	28561	22945	2	0
4	28561	22958	2	0
4	28561	22971	2	0
4	28561	22984	2	0
4	28561	22997	2	0
4	28561	23010	2	0
4	28561	23023	2	0
4	28561	23036	2	0
4	28561	23049	2	0
4	28561	23062	2	0
4	28561	23075	2	0
4	28561	23088	2	0
4	28561	23101	2	0
4	28561	23114	2	0
4	28561	23127	2	0
4	28561	23140	2	0
4	28561	23153	2	0
4	28561	23166	2	0
4	28561	23179	2	0
4	28561	23192	2	0
4	28561	23205	2	0
4	28561	23218	2	0
4	28561	23231	2	0
4	28561	23244	2	0
4	28561	23257	2	0
4	28561	23270	2	0
4	28561	23283	2	0
4	28561	23296	2	0
4	28561	23309	2	0
4	28561	23322	2	0
4	28561	23335	2	0
4	28561	23348	2	0
4	28561	23361	2	0
4	28561	23374	2	0
4	28561	23387	2	0
4	28561	23400	2	0
4	28561	23413	2	0
4	28561	23426	2	0
4	28561	23439	2	0
4	28561	23452	2	0
4	28561	23465	2	0
4	28561	23478	2	0
4	28561	23491	2	0
4	28561	23504	2	0
4	28561	23517	2	0
4	28561	23530	2	0
4	28561	23543	2	0
4	28561	23556	2	0
4	28561	23569	2	0
4	28561	23582	2	0
4	28561	23595	2	0
4	28561	23608	2	0
4	28561	23621	2	0
4	28561	23634	2	0
4	28561	23647	2	0
4	28561	23660	2	0
4	28561	23673	2	0
4	28561	23686	2	0
4	28561	23699	2	0
4	28561	23712	2	0
4	28561	23725	2	0
4	28561	23738	2	0
4	28561	23751	2	0
4	28561	23764	2	0
4	28561	23777	2	0
4	28561	23790	2	0
4	28561	23803	2	0
4	28561	23816	2	0
4	28561	23829	2	0
4	28561	23842	2	0
4	28561	23855	2	0
4	28561	23868	2	0
4	28561	23881	2	0
4	28561	23894	2	0
4	28561	23907	2	0
4	28561	23920	2	0
4	28561	23933	2	0
4	28561	23946	2	0
4	28561	23959	2	0
4	28561	23972	2	0
4	28561	23985	2	0
4	28561	23998	2	0
4	28561	24011	2	0
4	28561	24024	2	0
4	28561	24037	2	0
4	28561	24050	2	0
4	28561	24063	2	0
4	28561	24076	2	0
4	28561	24089	2	0
4	28561	24102	2	0
4	28561	24115	2	0
4	28561	24128	2	0
4	28561	24141	2	0
4	28561	24154	2	0
4	28561	24167	2	0
4	28561	24180	2	0
4	28561	24193	2	0
4	28561	24206	2	0
4	28561	24219	2	0
4	28561	24232	2	0
4	28561	24245	2	0
4	28561	24258	2	0
4	28561	24271	2	0
4	28561	24284	2	0
4	28561	24297	2	0
4	28561	24310	2	0
4	28561	24323	2	0
4	28561	24336	2	0
4	28561	24349	2	0
4	28561	24362	2	0
4	28561	24375	2	0
4	28561	24388	2	0
4	28561	24401	2	0
4	28561	24414	2	0
4	28561	24427	2	0
4	28561	24440	2	0
4	28561	24453	2	0
4	28561	24466	2	0
4	28561	24479	2	0
4	28561	24492	2	0
4	28561	24505	2	0
4	28561	24518	2	0
4	28561	24531	2	0
4	28561	24544	2	0
4	28561	24557	2	0
4	28561	24570	2	0
4	28561	24583	2	0
4	28561	24596	2	0
4	28561	24609	2	0
4	28561	24622	2	0
4	28561	24635	2	0
4	28561	24648	2	0
4	28561	24661	2	0
4	28561	24674	2	0
4	28561	24687	2	0
4	28561	24700	2	0
4	28561	24713	2	0
4	28561	24726	2	0
4	28561	24739	2	0
4	28561	24752	2	0
4	28561	24765	2	0
4	28561	24778	2	0
4	28561	24791	2	0
4	28561	24804	2	0
4	28561	24817	2	0
4	28561	24830	2	0
4	28561	24843	2	0
4	28561	24856	2	0
4	28561	24869	2	0
4	28561	24882	2	0
4	28561	24895	2	0
4	28561	24908	2	0
4	28561	24921	2	0
4	28561	24934	2	0
4	28561	24947	2	0
4	28561	24960	2	0
4	28561	24973	2	0
4	28561	24986	2	0
4	28561	24999	2	0
4	28561	25012	2	0
4	28561	25025	2	0
4	28561	25038	2	0
4	28561	25051	2	0
4	28561	25064	2	0
4	28561	25077	2	0
4	28561	25090	2	0
4	28561	25103	2	0
4	28561	25116	2	0
4	28561	25129	2	0
4	28561	25142	2	0
4	28561	25155	2	0
4	28561	25168	2	0
4	28561	25181	2	0
4	28561	25194	2	0
4	28561	25207	2	0
4	28561	25220	2	0
4	28561	25233	2	0
4	28561	25246	2	0
4	28561	25259	2	0
4	28561	25272	2	0
4	28561	25285	2	0
4	28561	25298	2	0
4	28561	25311	2	0
4	28561	25324	2	0
4	28561	25337	2	0
4	28561	25350	2	0
4	28561	25363	2	0
4	28561	25376	2	0
4	28561	25389	2	0
4	28561	25402	2	0
4	28561	25415	2	0
4	28561	25428	2	0
4	28561	25441	2	0
4	28561	25454	2	0
4	28561	25467	2	0
4	28561	25480	2	0
4	28561	25493	2	0
4	28561	25506	2	0
4	28561	25519	2	0
4	28561	25532	2	0
4	28561	25545	2	0
4	28561	25558	2	0
4	28561	25571	2	0
4	28561	25584	2	0
4	28561	25597	2	0
4	28561	25610	2	0
4	28561	25623	2	0
4	28561	25636	2	0
4	28561	25649	2	0
4	28561	25662	2	0
4	28561	25675	2	0
4	28561	25688	2	0
4	28561	25701	2	0
4	28561	25714	2	0
4	28561	25727	2	0
4	28561	25740	2	0
4	28561	25753	2	0
4	28561	25766	2	0
4	28561	25779	2	0
4	28561	25792	2	0
4	28561	25805	2	0
4	28561	25818	2	0
4	28561	25831	2	0
4	28561	25844	2	0
4	28561	25857	2	0
4	28561	25870	2	0
4	28561	25883	2	0
4	28561	25896	2	0
4	28561	25909	2	0
4	28561	25922	2	0
4	28561	25935	2	0
4	28561	25948	2	0
4	28561	25961	2	0
4	28561	25974	2	0
4	28561	25987	2	0
4	28561	26000	2	0
4	28561	26013	2	0
4	28561	26026	2	0
4	28561	26039	2	0
4	28561	26052	2	0
4	28561	26065	2	0
4	28561	26078	2	0
4	28561	26091	2	0
4	28561	26104	2	0
4	28561	26117	2	0
4	28561	26130	2	0
4	28561	26143	2	0
4	28561	26156	2	0
4	28561	26169	2	0
4	28561	26182	2	0
4	28561	26195	2	0
4	28561	26208	2	0
4	28561	26221	2	0
4	28561	26234	2	0
4	28561	26247	2	0
4	28561	26260	2	0
4	28561	26273	2	0
4	28561	26286	2	0
4	28561	26299	2	0
4	28561	26312	2	0
4	28561	26325	2	0
4	28561	26338	2	0
4	28561	26351	2	0
4	28561	26364	2	0
4	28561	26377	2	0
4	28561	26390	2	0
4	28561	26403	2	0
4	28561	26416	2	0
4	28561	26429	2	0
4	28561	26442	2	0
4	28561	26455	2	0
4	28561	26468	2	0
4	28561	26481	2	0
4	28561	26494	2	0
4	28561	26507	2	0
4	28561	26520	2	0
4	28561	26533	2	0
4	28561	26546	2	0
4	28561	26559	2	0
4	28561	26572	2	0
4	28561	26585	2	0
4	28561	26598	2	0
4	28561	26611	2	0
4	28561	26624	2	0
4	28561	26637	2	0
4	28561	26650	2	0
4	28561	26663	2	0
4	28561	26676	2	0
4	28561	26689	2	0
4	28561	26702	2	0
4	28561	26715	2	0
4	28561	26728	2	0
4	28561	26741	2	0
4	28561	26754	2	0
4	28561	26767	2	0
4	28561	26780	2	0
4	28561	26793	2	0
4	28561	26806	2	0
4	28561	26819	2	0
4	28561	26832	2	0
4	28561	26845	2	0
4	28561	26858	2	0
4	28561	26871	2	0
4	28561	26884	2	0
4	28561	26897	2	0
4	28561	26910	2	0
4	28561	26923	2	0
4	28561	26936	2	0
4	28561	26949	2	0
4	28561	26962	2	0
4	28561	26975	2	0
4	28561	26988	2	0
4	28561	27001	2	0
4	28561	27014	2	0
4	28561	27027	2	0
4	28561	27040	2	0
4	28561	27053	2	0
4	28561	27066	2	0
4	28561	27079	2	0
4	28561	27092	2	0
4	28561	27105	2	0
4	28561	27118	2	0
4	28561	27131	2	0
4	28561	27144	2	0
4	28561	27157	2	0
4	28561	27170	2	0
4	28561	27183	2	0
4	28561	27196	2	0
4	28561	27209	2	0
4	28561	27222	2	0
4	28561	27235	2	0
4	28561	27248	2	0
4	28561	27261	2	0
4	28561	27274	2	0
4	28561	27287	2	0
4	28561	27300	2	0
4	28561	27313	2	0
4	28561	27326	2	0
4	28561	27339	2	0
4	28561	27352	2	0
4	28561	27365	2	0
4	28561	27378	2	0
4	28561	27391	2	0
4	28561	27404	2	0
4	28561	27417	2	0
4	28561	27430	2	0
4	28561	27443	2	0
4	28561	27456	2	0
4	28561	27469	2	0
4	28561	27482	2	0
4	28561	27495	2	0
4	28561	27508	2	0
4	28561	27521	2	0
4	28561	27534	2	0
4	28561	27547	2	0
4	28561	27560	2	0
4	28561	27573	2	0
4	28561	27586	2	0
4	28561	27599	2	0
4	28561	27612	2	0
4	28561	27625	2	0
4	28561	27638	2	0
4	28561	27651	2	0
4	28561	27664	2	0
4	28561	27677	2	0
4	28561	27690	2	0
4	28561	27703	2	0
4	28561	27716	2	0
4	28561	27729	2	0
4	28561	27742	2	0
4	28561	27755	2	0
4	28561	27768	2	0
4	28561	27781	2	0
4	28561	27794	2	0
4	28561	27807	2	0
4	28561	27820	2	0
4	28561	27833	2	0
4	28561	27846	2	0
4	28561	27859	2	0
4	28561	27872	2	0
4	28561	27885	2	0
4	28561	27898	2	0
4	28561	27911	2	0
4	28561	27924	2	0
4	28561	27937	2	0
4	28561	27950	2	0
4	28561	27963	2	0
4	28561	27976	2	0
4	28561	27989	2	0
4	28561	28002	2	0
4	28561	28015	2	0
