T_key	T_mod13	component	radicand_valuations	radicand_units_mod13
323705	5	exceptional_plus5	0,0,0,0	12,12,1,3
323718	5	exceptional_plus5	0,0,0,0	12,12,1,3
323731	5	exceptional_plus5	0,0,0,0	12,12,1,3
323744	5	exceptional_plus5	0,0,0,0	12,12,1,3
323757	5	exceptional_plus5	0,0,0,0	12,12,1,3
323770	5	exceptional_plus5	0,0,0,0	12,12,1,3
323783	5	exceptional_plus5	0,0,0,0	12,12,1,3
323796	5	exceptional_plus5	0,0,0,0	12,12,1,3
323809	5	exceptional_plus5	0,0,0,0	12,12,1,3
323822	5	exceptional_plus5	0,0,0,0	12,12,1,3
323835	5	exceptional_plus5	0,0,0,0	12,12,1,3
323848	5	exceptional_plus5	0,0,0,0	12,12,1,3
323861	5	exceptional_plus5	0,0,0,0	12,12,1,3
323874	5	exceptional_plus5	0,0,0,0	12,12,1,3
323887	5	exceptional_plus5	0,0,0,0	12,12,1,3
323900	5	exceptional_plus5	0,0,0,0	12,12,1,3
323913	5	exceptional_plus5	0,0,0,0	12,12,1,3
323926	5	exceptional_plus5	0,0,0,0	12,12,1,3
323939	5	exceptional_plus5	0,0,0,0	12,12,1,3
323952	5	exceptional_plus5	0,0,0,0	12,12,1,3
323965	5	exceptional_plus5	0,0,0,0	12,12,1,3
323978	5	exceptional_plus5	0,0,0,0	12,12,1,3
323991	5	exceptional_plus5	0,0,0,0	12,12,1,3
324004	5	exceptional_plus5	0,0,0,0	12,12,1,3
324017	5	exceptional_plus5	0,0,0,0	12,12,1,3
324030	5	exceptional_plus5	0,0,0,0	12,12,1,3
324043	5	exceptional_plus5	0,0,0,0	12,12,1,3
324056	5	exceptional_plus5	0,0,0,0	12,12,1,3
324069	5	exceptional_plus5	0,0,0,0	12,12,1,3
324082	5	exceptional_plus5	0,0,0,0	12,12,1,3
324095	5	exceptional_plus5	0,0,0,0	12,12,1,3
324108	5	exceptional_plus5	0,0,0,0	12,12,1,3
324121	5	exceptional_plus5	0,0,0,0	12,12,1,3
324134	5	exceptional_plus5	0,0,0,0	12,12,1,3
324147	5	exceptional_plus5	0,0,0,0	12,12,1,3
324160	5	exceptional_plus5	0,0,0,0	12,12,1,3
324173	5	exceptional_plus5	0,0,0,0	12,12,1,3
324186	5	exceptional_plus5	0,0,0,0	12,12,1,3
324199	5	exceptional_plus5	0,0,0,0	12,12,1,3
324212	5	exceptional_plus5	0,0,0,0	12,12,1,3
324225	5	exceptional_plus5	0,0,0,0	12,12,1,3
324238	5	exceptional_plus5	0,0,0,0	12,12,1,3
324251	5	exceptional_plus5	0,0,0,0	12,12,1,3
324264	5	exceptional_plus5	0,0,0,0	12,12,1,3
324277	5	exceptional_plus5	0,0,0,0	12,12,1,3
324290	5	exceptional_plus5	0,0,0,0	12,12,1,3
324303	5	exceptional_plus5	0,0,0,0	12,12,1,3
324316	5	exceptional_plus5	0,0,0,0	12,12,1,3
324329	5	exceptional_plus5	0,0,0,0	12,12,1,3
324342	5	exceptional_plus5	0,0,0,0	12,12,1,3
324355	5	exceptional_plus5	0,0,0,0	12,12,1,3
324368	5	exceptional_plus5	0,0,0,0	12,12,1,3
324381	5	exceptional_plus5	0,0,0,0	12,12,1,3
324394	5	exceptional_plus5	0,0,0,0	12,12,1,3
324407	5	exceptional_plus5	0,0,0,0	12,12,1,3
324420	5	exceptional_plus5	0,0,0,0	12,12,1,3
324433	5	exceptional_plus5	0,0,0,0	12,12,1,3
324446	5	exceptional_plus5	0,0,0,0	12,12,1,3
324459	5	exceptional_plus5	0,0,0,0	12,12,1,3
324472	5	exceptional_plus5	0,0,0,0	12,12,1,3
324485	5	exceptional_plus5	0,0,0,0	12,12,1,3
324498	5	exceptional_plus5	0,0,0,0	12,12,1,3
324511	5	exceptional_plus5	0,0,0,0	12,12,1,3
324524	5	exceptional_plus5	0,0,0,0	12,12,1,3
324537	5	exceptional_plus5	0,0,0,0	12,12,1,3
324550	5	exceptional_plus5	0,0,0,0	12,12,1,3
324563	5	exceptional_plus5	0,0,0,0	12,12,1,3
324576	5	exceptional_plus5	0,0,0,0	12,12,1,3
324589	5	exceptional_plus5	0,0,0,0	12,12,1,3
324602	5	exceptional_plus5	0,0,0,0	12,12,1,3
324615	5	exceptional_plus5	0,0,0,0	12,12,1,3
324628	5	exceptional_plus5	0,0,0,0	12,12,1,3
324641	5	exceptional_plus5	0,0,0,0	12,12,1,3
324654	5	exceptional_plus5	0,0,0,0	12,12,1,3
324667	5	exceptional_plus5	0,0,0,0	12,12,1,3
324680	5	exceptional_plus5	0,0,0,0	12,12,1,3
324693	5	exceptional_plus5	0,0,0,0	12,12,1,3
324706	5	exceptional_plus5	0,0,0,0	12,12,1,3
324719	5	exceptional_plus5	0,0,0,0	12,12,1,3
324732	5	exceptional_plus5	0,0,0,0	12,12,1,3
324745	5	exceptional_plus5	0,0,0,0	12,12,1,3
324758	5	exceptional_plus5	0,0,0,0	12,12,1,3
324771	5	exceptional_plus5	0,0,0,0	12,12,1,3
324784	5	exceptional_plus5	0,0,0,0	12,12,1,3
324797	5	exceptional_plus5	0,0,0,0	12,12,1,3
324810	5	exceptional_plus5	0,0,0,0	12,12,1,3
324823	5	exceptional_plus5	0,0,0,0	12,12,1,3
324836	5	exceptional_plus5	0,0,0,0	12,12,1,3
324849	5	exceptional_plus5	0,0,0,0	12,12,1,3
324862	5	exceptional_plus5	0,0,0,0	12,12,1,3
324875	5	exceptional_plus5	0,0,0,0	12,12,1,3
324888	5	exceptional_plus5	0,0,0,0	12,12,1,3
324901	5	exceptional_plus5	0,0,0,0	12,12,1,3
324914	5	exceptional_plus5	0,0,0,0	12,12,1,3
324927	5	exceptional_plus5	0,0,0,0	12,12,1,3
324940	5	exceptional_plus5	0,0,0,0	12,12,1,3
324953	5	exceptional_plus5	0,0,0,0	12,12,1,3
324966	5	exceptional_plus5	0,0,0,0	12,12,1,3
324979	5	exceptional_plus5	0,0,0,0	12,12,1,3
324992	5	exceptional_plus5	0,0,0,0	12,12,1,3
325005	5	exceptional_plus5	0,0,0,0	12,12,1,3
325018	5	exceptional_plus5	0,0,0,0	12,12,1,3
325031	5	exceptional_plus5	0,0,0,0	12,12,1,3
325044	5	exceptional_plus5	0,0,0,0	12,12,1,3
325057	5	exceptional_plus5	0,0,0,0	12,12,1,3
325070	5	exceptional_plus5	0,0,0,0	12,12,1,3
325083	5	exceptional_plus5	0,0,0,0	12,12,1,3
325096	5	exceptional_plus5	0,0,0,0	12,12,1,3
325109	5	exceptional_plus5	0,0,0,0	12,12,1,3
325122	5	exceptional_plus5	0,0,0,0	12,12,1,3
325135	5	exceptional_plus5	0,0,0,0	12,12,1,3
325148	5	exceptional_plus5	0,0,0,0	12,12,1,3
325161	5	exceptional_plus5	0,0,0,0	12,12,1,3
325174	5	exceptional_plus5	0,0,0,0	12,12,1,3
325187	5	exceptional_plus5	0,0,0,0	12,12,1,3
325200	5	exceptional_plus5	0,0,0,0	12,12,1,3
325213	5	exceptional_plus5	0,0,0,0	12,12,1,3
325226	5	exceptional_plus5	0,0,0,0	12,12,1,3
325239	5	exceptional_plus5	0,0,0,0	12,12,1,3
325252	5	exceptional_plus5	0,0,0,0	12,12,1,3
325265	5	exceptional_plus5	0,0,0,0	12,12,1,3
325278	5	exceptional_plus5	0,0,0,0	12,12,1,3
325291	5	exceptional_plus5	0,0,0,0	12,12,1,3
325304	5	exceptional_plus5	0,0,0,0	12,12,1,3
325317	5	exceptional_plus5	0,0,0,0	12,12,1,3
325330	5	exceptional_plus5	0,0,0,0	12,12,1,3
325343	5	exceptional_plus5	0,0,0,0	12,12,1,3
325356	5	exceptional_plus5	0,0,0,0	12,12,1,3
325369	5	exceptional_plus5	0,0,0,0	12,12,1,3
325382	5	exceptional_plus5	0,0,0,0	12,12,1,3
325395	5	exceptional_plus5	0,0,0,0	12,12,1,3
325408	5	exceptional_plus5	0,0,0,0	12,12,1,3
325421	5	exceptional_plus5	0,0,0,0	12,12,1,3
325434	5	exceptional_plus5	0,0,0,0	12,12,1,3
325447	5	exceptional_plus5	0,0,0,0	12,12,1,3
325460	5	exceptional_plus5	0,0,0,0	12,12,1,3
325473	5	exceptional_plus5	0,0,0,0	12,12,1,3
325486	5	exceptional_plus5	0,0,0,0	12,12,1,3
325499	5	exceptional_plus5	0,0,0,0	12,12,1,3
325512	5	exceptional_plus5	0,0,0,0	12,12,1,3
325525	5	exceptional_plus5	0,0,0,0	12,12,1,3
325538	5	exceptional_plus5	0,0,0,0	12,12,1,3
325551	5	exceptional_plus5	0,0,0,0	12,12,1,3
325564	5	exceptional_plus5	0,0,0,0	12,12,1,3
325577	5	exceptional_plus5	0,0,0,0	12,12,1,3
325590	5	exceptional_plus5	0,0,0,0	12,12,1,3
325603	5	exceptional_plus5	0,0,0,0	12,12,1,3
325616	5	exceptional_plus5	0,0,0,0	12,12,1,3
325629	5	exceptional_plus5	0,0,0,0	12,12,1,3
325642	5	exceptional_plus5	0,0,0,0	12,12,1,3
325655	5	exceptional_plus5	0,0,0,0	12,12,1,3
325668	5	exceptional_plus5	0,0,0,0	12,12,1,3
325681	5	exceptional_plus5	0,0,0,0	12,12,1,3
325694	5	exceptional_plus5	0,0,0,0	12,12,1,3
325707	5	exceptional_plus5	0,0,0,0	12,12,1,3
325720	5	exceptional_plus5	0,0,0,0	12,12,1,3
325733	5	exceptional_plus5	0,0,0,0	12,12,1,3
325746	5	exceptional_plus5	0,0,0,0	12,12,1,3
325759	5	exceptional_plus5	0,0,0,0	12,12,1,3
325772	5	exceptional_plus5	0,0,0,0	12,12,1,3
325785	5	exceptional_plus5	0,0,0,0	12,12,1,3
325798	5	exceptional_plus5	0,0,0,0	12,12,1,3
325811	5	exceptional_plus5	0,0,0,0	12,12,1,3
325824	5	exceptional_plus5	0,0,0,0	12,12,1,3
325837	5	exceptional_plus5	0,0,0,0	12,12,1,3
325850	5	exceptional_plus5	0,0,0,0	12,12,1,3
325863	5	exceptional_plus5	0,0,0,0	12,12,1,3
325876	5	exceptional_plus5	0,0,0,0	12,12,1,3
325889	5	exceptional_plus5	0,0,0,0	12,12,1,3
325902	5	exceptional_plus5	0,0,0,0	12,12,1,3
325915	5	exceptional_plus5	0,0,0,0	12,12,1,3
325928	5	exceptional_plus5	0,0,0,0	12,12,1,3
325941	5	exceptional_plus5	0,0,0,0	12,12,1,3
325954	5	exceptional_plus5	0,0,0,0	12,12,1,3
325967	5	exceptional_plus5	0,0,0,0	12,12,1,3
325980	5	exceptional_plus5	0,0,0,0	12,12,1,3
325993	5	exceptional_plus5	0,0,0,0	12,12,1,3
326006	5	exceptional_plus5	0,0,0,0	12,12,1,3
326019	5	exceptional_plus5	0,0,0,0	12,12,1,3
326032	5	exceptional_plus5	0,0,0,0	12,12,1,3
326045	5	exceptional_plus5	0,0,0,0	12,12,1,3
326058	5	exceptional_plus5	0,0,0,0	12,12,1,3
326071	5	exceptional_plus5	0,0,0,0	12,12,1,3
326084	5	exceptional_plus5	0,0,0,0	12,12,1,3
326097	5	exceptional_plus5	0,0,0,0	12,12,1,3
326110	5	exceptional_plus5	0,0,0,0	12,12,1,3
326123	5	exceptional_plus5	0,0,0,0	12,12,1,3
326136	5	exceptional_plus5	0,0,0,0	12,12,1,3
326149	5	exceptional_plus5	0,0,0,0	12,12,1,3
326162	5	exceptional_plus5	0,0,0,0	12,12,1,3
326175	5	exceptional_plus5	0,0,0,0	12,12,1,3
326188	5	exceptional_plus5	0,0,0,0	12,12,1,3
326201	5	exceptional_plus5	0,0,0,0	12,12,1,3
326214	5	exceptional_plus5	0,0,0,0	12,12,1,3
326227	5	exceptional_plus5	0,0,0,0	12,12,1,3
326240	5	exceptional_plus5	0,0,0,0	12,12,1,3
326253	5	exceptional_plus5	0,0,0,0	12,12,1,3
326266	5	exceptional_plus5	0,0,0,0	12,12,1,3
326279	5	exceptional_plus5	0,0,0,0	12,12,1,3
326292	5	exceptional_plus5	0,0,0,0	12,12,1,3
326305	5	exceptional_plus5	0,0,0,0	12,12,1,3
326318	5	exceptional_plus5	0,0,0,0	12,12,1,3
326331	5	exceptional_plus5	0,0,0,0	12,12,1,3
326344	5	exceptional_plus5	0,0,0,0	12,12,1,3
326357	5	exceptional_plus5	0,0,0,0	12,12,1,3
326370	5	exceptional_plus5	0,0,0,0	12,12,1,3
326383	5	exceptional_plus5	0,0,0,0	12,12,1,3
326396	5	exceptional_plus5	0,0,0,0	12,12,1,3
326409	5	exceptional_plus5	0,0,0,0	12,12,1,3
326422	5	exceptional_plus5	0,0,0,0	12,12,1,3
326435	5	exceptional_plus5	0,0,0,0	12,12,1,3
326448	5	exceptional_plus5	0,0,0,0	12,12,1,3
326461	5	exceptional_plus5	0,0,0,0	12,12,1,3
326474	5	exceptional_plus5	0,0,0,0	12,12,1,3
326487	5	exceptional_plus5	0,0,0,0	12,12,1,3
326500	5	exceptional_plus5	0,0,0,0	12,12,1,3
326513	5	exceptional_plus5	0,0,0,0	12,12,1,3
326526	5	exceptional_plus5	0,0,0,0	12,12,1,3
326539	5	exceptional_plus5	0,0,0,0	12,12,1,3
326552	5	exceptional_plus5	0,0,0,0	12,12,1,3
326565	5	exceptional_plus5	0,0,0,0	12,12,1,3
326578	5	exceptional_plus5	0,0,0,0	12,12,1,3
326591	5	exceptional_plus5	0,0,0,0	12,12,1,3
326604	5	exceptional_plus5	0,0,0,0	12,12,1,3
326617	5	exceptional_plus5	0,0,0,0	12,12,1,3
326630	5	exceptional_plus5	0,0,0,0	12,12,1,3
326643	5	exceptional_plus5	0,0,0,0	12,12,1,3
326656	5	exceptional_plus5	0,0,0,0	12,12,1,3
326669	5	exceptional_plus5	0,0,0,0	12,12,1,3
326682	5	exceptional_plus5	0,0,0,0	12,12,1,3
326695	5	exceptional_plus5	0,0,0,0	12,12,1,3
326708	5	exceptional_plus5	0,0,0,0	12,12,1,3
326721	5	exceptional_plus5	0,0,0,0	12,12,1,3
326734	5	exceptional_plus5	0,0,0,0	12,12,1,3
326747	5	exceptional_plus5	0,0,0,0	12,12,1,3
326760	5	exceptional_plus5	0,0,0,0	12,12,1,3
326773	5	exceptional_plus5	0,0,0,0	12,12,1,3
326786	5	exceptional_plus5	0,0,0,0	12,12,1,3
326799	5	exceptional_plus5	0,0,0,0	12,12,1,3
326812	5	exceptional_plus5	0,0,0,0	12,12,1,3
326825	5	exceptional_plus5	0,0,0,0	12,12,1,3
326838	5	exceptional_plus5	0,0,0,0	12,12,1,3
326851	5	exceptional_plus5	0,0,0,0	12,12,1,3
326864	5	exceptional_plus5	0,0,0,0	12,12,1,3
326877	5	exceptional_plus5	0,0,0,0	12,12,1,3
326890	5	exceptional_plus5	0,0,0,0	12,12,1,3
326903	5	exceptional_plus5	0,0,0,0	12,12,1,3
326916	5	exceptional_plus5	0,0,0,0	12,12,1,3
326929	5	exceptional_plus5	0,0,0,0	12,12,1,3
326942	5	exceptional_plus5	0,0,0,0	12,12,1,3
326955	5	exceptional_plus5	0,0,0,0	12,12,1,3
326968	5	exceptional_plus5	0,0,0,0	12,12,1,3
326981	5	exceptional_plus5	0,0,0,0	12,12,1,3
326994	5	exceptional_plus5	0,0,0,0	12,12,1,3
327007	5	exceptional_plus5	0,0,0,0	12,12,1,3
327020	5	exceptional_plus5	0,0,0,0	12,12,1,3
327033	5	exceptional_plus5	0,0,0,0	12,12,1,3
327046	5	exceptional_plus5	0,0,0,0	12,12,1,3
327059	5	exceptional_plus5	0,0,0,0	12,12,1,3
327072	5	exceptional_plus5	0,0,0,0	12,12,1,3
327085	5	exceptional_plus5	0,0,0,0	12,12,1,3
327098	5	exceptional_plus5	0,0,0,0	12,12,1,3
327111	5	exceptional_plus5	0,0,0,0	12,12,1,3
327124	5	exceptional_plus5	0,0,0,0	12,12,1,3
327137	5	exceptional_plus5	0,0,0,0	12,12,1,3
327150	5	exceptional_plus5	0,0,0,0	12,12,1,3
327163	5	exceptional_plus5	0,0,0,0	12,12,1,3
327176	5	exceptional_plus5	0,0,0,0	12,12,1,3
327189	5	exceptional_plus5	0,0,0,0	12,12,1,3
327202	5	exceptional_plus5	0,0,0,0	12,12,1,3
327215	5	exceptional_plus5	0,0,0,0	12,12,1,3
327228	5	exceptional_plus5	0,0,0,0	12,12,1,3
327241	5	exceptional_plus5	0,0,0,0	12,12,1,3
327254	5	exceptional_plus5	0,0,0,0	12,12,1,3
327267	5	exceptional_plus5	0,0,0,0	12,12,1,3
327280	5	exceptional_plus5	0,0,0,0	12,12,1,3
327293	5	exceptional_plus5	0,0,0,0	12,12,1,3
327306	5	exceptional_plus5	0,0,0,0	12,12,1,3
327319	5	exceptional_plus5	0,0,0,0	12,12,1,3
327332	5	exceptional_plus5	0,0,0,0	12,12,1,3
327345	5	exceptional_plus5	0,0,0,0	12,12,1,3
327358	5	exceptional_plus5	0,0,0,0	12,12,1,3
327371	5	exceptional_plus5	0,0,0,0	12,12,1,3
327384	5	exceptional_plus5	0,0,0,0	12,12,1,3
327397	5	exceptional_plus5	0,0,0,0	12,12,1,3
327410	5	exceptional_plus5	0,0,0,0	12,12,1,3
327423	5	exceptional_plus5	0,0,0,0	12,12,1,3
327436	5	exceptional_plus5	0,0,0,0	12,12,1,3
327449	5	exceptional_plus5	0,0,0,0	12,12,1,3
327462	5	exceptional_plus5	0,0,0,0	12,12,1,3
327475	5	exceptional_plus5	0,0,0,0	12,12,1,3
327488	5	exceptional_plus5	0,0,0,0	12,12,1,3
327501	5	exceptional_plus5	0,0,0,0	12,12,1,3
327514	5	exceptional_plus5	0,0,0,0	12,12,1,3
327527	5	exceptional_plus5	0,0,0,0	12,12,1,3
327540	5	exceptional_plus5	0,0,0,0	12,12,1,3
327553	5	exceptional_plus5	0,0,0,0	12,12,1,3
327566	5	exceptional_plus5	0,0,0,0	12,12,1,3
327579	5	exceptional_plus5	0,0,0,0	12,12,1,3
327592	5	exceptional_plus5	0,0,0,0	12,12,1,3
327605	5	exceptional_plus5	0,0,0,0	12,12,1,3
327618	5	exceptional_plus5	0,0,0,0	12,12,1,3
327631	5	exceptional_plus5	0,0,0,0	12,12,1,3
327644	5	exceptional_plus5	0,0,0,0	12,12,1,3
327657	5	exceptional_plus5	0,0,0,0	12,12,1,3
327670	5	exceptional_plus5	0,0,0,0	12,12,1,3
327683	5	exceptional_plus5	0,0,0,0	12,12,1,3
327696	5	exceptional_plus5	0,0,0,0	12,12,1,3
327709	5	exceptional_plus5	0,0,0,0	12,12,1,3
327722	5	exceptional_plus5	0,0,0,0	12,12,1,3
327735	5	exceptional_plus5	0,0,0,0	12,12,1,3
327748	5	exceptional_plus5	0,0,0,0	12,12,1,3
327761	5	exceptional_plus5	0,0,0,0	12,12,1,3
327774	5	exceptional_plus5	0,0,0,0	12,12,1,3
327787	5	exceptional_plus5	0,0,0,0	12,12,1,3
327800	5	exceptional_plus5	0,0,0,0	12,12,1,3
327813	5	exceptional_plus5	0,0,0,0	12,12,1,3
327826	5	exceptional_plus5	0,0,0,0	12,12,1,3
327839	5	exceptional_plus5	0,0,0,0	12,12,1,3
327852	5	exceptional_plus5	0,0,0,0	12,12,1,3
327865	5	exceptional_plus5	0,0,0,0	12,12,1,3
327878	5	exceptional_plus5	0,0,0,0	12,12,1,3
327891	5	exceptional_plus5	0,0,0,0	12,12,1,3
327904	5	exceptional_plus5	0,0,0,0	12,12,1,3
327917	5	exceptional_plus5	0,0,0,0	12,12,1,3
327930	5	exceptional_plus5	0,0,0,0	12,12,1,3
327943	5	exceptional_plus5	0,0,0,0	12,12,1,3
327956	5	exceptional_plus5	0,0,0,0	12,12,1,3
327969	5	exceptional_plus5	0,0,0,0	12,12,1,3
327982	5	exceptional_plus5	0,0,0,0	12,12,1,3
327995	5	exceptional_plus5	0,0,0,0	12,12,1,3
328008	5	exceptional_plus5	0,0,0,0	12,12,1,3
328021	5	exceptional_plus5	0,0,0,0	12,12,1,3
328034	5	exceptional_plus5	0,0,0,0	12,12,1,3
328047	5	exceptional_plus5	0,0,0,0	12,12,1,3
328060	5	exceptional_plus5	0,0,0,0	12,12,1,3
328073	5	exceptional_plus5	0,0,0,0	12,12,1,3
328086	5	exceptional_plus5	0,0,0,0	12,12,1,3
328099	5	exceptional_plus5	0,0,0,0	12,12,1,3
328112	5	exceptional_plus5	0,0,0,0	12,12,1,3
328125	5	exceptional_plus5	0,0,0,0	12,12,1,3
328138	5	exceptional_plus5	0,0,0,0	12,12,1,3
328151	5	exceptional_plus5	0,0,0,0	12,12,1,3
328164	5	exceptional_plus5	0,0,0,0	12,12,1,3
328177	5	exceptional_plus5	0,0,0,0	12,12,1,3
328190	5	exceptional_plus5	0,0,0,0	12,12,1,3
328203	5	exceptional_plus5	0,0,0,0	12,12,1,3
328216	5	exceptional_plus5	0,0,0,0	12,12,1,3
328229	5	exceptional_plus5	0,0,0,0	12,12,1,3
328242	5	exceptional_plus5	0,0,0,0	12,12,1,3
328255	5	exceptional_plus5	0,0,0,0	12,12,1,3
328268	5	exceptional_plus5	0,0,0,0	12,12,1,3
328281	5	exceptional_plus5	0,0,0,0	12,12,1,3
328294	5	exceptional_plus5	0,0,0,0	12,12,1,3
328307	5	exceptional_plus5	0,0,0,0	12,12,1,3
328320	5	exceptional_plus5	0,0,0,0	12,12,1,3
328333	5	exceptional_plus5	0,0,0,0	12,12,1,3
328346	5	exceptional_plus5	0,0,0,0	12,12,1,3
328359	5	exceptional_plus5	0,0,0,0	12,12,1,3
328372	5	exceptional_plus5	0,0,0,0	12,12,1,3
328385	5	exceptional_plus5	0,0,0,0	12,12,1,3
328398	5	exceptional_plus5	0,0,0,0	12,12,1,3
328411	5	exceptional_plus5	0,0,0,0	12,12,1,3
328424	5	exceptional_plus5	0,0,0,0	12,12,1,3
328437	5	exceptional_plus5	0,0,0,0	12,12,1,3
328450	5	exceptional_plus5	0,0,0,0	12,12,1,3
328463	5	exceptional_plus5	0,0,0,0	12,12,1,3
328476	5	exceptional_plus5	0,0,0,0	12,12,1,3
328489	5	exceptional_plus5	0,0,0,0	12,12,1,3
328502	5	exceptional_plus5	0,0,0,0	12,12,1,3
328515	5	exceptional_plus5	0,0,0,0	12,12,1,3
328528	5	exceptional_plus5	0,0,0,0	12,12,1,3
328541	5	exceptional_plus5	0,0,0,0	12,12,1,3
328554	5	exceptional_plus5	0,0,0,0	12,12,1,3
328567	5	exceptional_plus5	0,0,0,0	12,12,1,3
328580	5	exceptional_plus5	0,0,0,0	12,12,1,3
328593	5	exceptional_plus5	0,0,0,0	12,12,1,3
328606	5	exceptional_plus5	0,0,0,0	12,12,1,3
328619	5	exceptional_plus5	0,0,0,0	12,12,1,3
328632	5	exceptional_plus5	0,0,0,0	12,12,1,3
328645	5	exceptional_plus5	0,0,0,0	12,12,1,3
328658	5	exceptional_plus5	0,0,0,0	12,12,1,3
328671	5	exceptional_plus5	0,0,0,0	12,12,1,3
328684	5	exceptional_plus5	0,0,0,0	12,12,1,3
328697	5	exceptional_plus5	0,0,0,0	12,12,1,3
328710	5	exceptional_plus5	0,0,0,0	12,12,1,3
328723	5	exceptional_plus5	0,0,0,0	12,12,1,3
328736	5	exceptional_plus5	0,0,0,0	12,12,1,3
328749	5	exceptional_plus5	0,0,0,0	12,12,1,3
328762	5	exceptional_plus5	0,0,0,0	12,12,1,3
328775	5	exceptional_plus5	0,0,0,0	12,12,1,3
328788	5	exceptional_plus5	0,0,0,0	12,12,1,3
328801	5	exceptional_plus5	0,0,0,0	12,12,1,3
328814	5	exceptional_plus5	0,0,0,0	12,12,1,3
328827	5	exceptional_plus5	0,0,0,0	12,12,1,3
328840	5	exceptional_plus5	0,0,0,0	12,12,1,3
328853	5	exceptional_plus5	0,0,0,0	12,12,1,3
328866	5	exceptional_plus5	0,0,0,0	12,12,1,3
328879	5	exceptional_plus5	0,0,0,0	12,12,1,3
328892	5	exceptional_plus5	0,0,0,0	12,12,1,3
328905	5	exceptional_plus5	0,0,0,0	12,12,1,3
328918	5	exceptional_plus5	0,0,0,0	12,12,1,3
328931	5	exceptional_plus5	0,0,0,0	12,12,1,3
328944	5	exceptional_plus5	0,0,0,0	12,12,1,3
328957	5	exceptional_plus5	0,0,0,0	12,12,1,3
328970	5	exceptional_plus5	0,0,0,0	12,12,1,3
328983	5	exceptional_plus5	0,0,0,0	12,12,1,3
328996	5	exceptional_plus5	0,0,0,0	12,12,1,3
329009	5	exceptional_plus5	0,0,0,0	12,12,1,3
329022	5	exceptional_plus5	0,0,0,0	12,12,1,3
329035	5	exceptional_plus5	0,0,0,0	12,12,1,3
329048	5	exceptional_plus5	0,0,0,0	12,12,1,3
329061	5	exceptional_plus5	0,0,0,0	12,12,1,3
329074	5	exceptional_plus5	0,0,0,0	12,12,1,3
329087	5	exceptional_plus5	0,0,0,0	12,12,1,3
329100	5	exceptional_plus5	0,0,0,0	12,12,1,3
329113	5	exceptional_plus5	0,0,0,0	12,12,1,3
329126	5	exceptional_plus5	0,0,0,0	12,12,1,3
329139	5	exceptional_plus5	0,0,0,0	12,12,1,3
329152	5	exceptional_plus5	0,0,0,0	12,12,1,3
329165	5	exceptional_plus5	0,0,0,0	12,12,1,3
329178	5	exceptional_plus5	0,0,0,0	12,12,1,3
329191	5	exceptional_plus5	0,0,0,0	12,12,1,3
329204	5	exceptional_plus5	0,0,0,0	12,12,1,3
329217	5	exceptional_plus5	0,0,0,0	12,12,1,3
329230	5	exceptional_plus5	0,0,0,0	12,12,1,3
329243	5	exceptional_plus5	0,0,0,0	12,12,1,3
329256	5	exceptional_plus5	0,0,0,0	12,12,1,3
329269	5	exceptional_plus5	0,0,0,0	12,12,1,3
329282	5	exceptional_plus5	0,0,0,0	12,12,1,3
329295	5	exceptional_plus5	0,0,0,0	12,12,1,3
329308	5	exceptional_plus5	0,0,0,0	12,12,1,3
329321	5	exceptional_plus5	0,0,0,0	12,12,1,3
329334	5	exceptional_plus5	0,0,0,0	12,12,1,3
329347	5	exceptional_plus5	0,0,0,0	12,12,1,3
329360	5	exceptional_plus5	0,0,0,0	12,12,1,3
329373	5	exceptional_plus5	0,0,0,0	12,12,1,3
329386	5	exceptional_plus5	0,0,0,0	12,12,1,3
329399	5	exceptional_plus5	0,0,0,0	12,12,1,3
329412	5	exceptional_plus5	0,0,0,0	12,12,1,3
329425	5	exceptional_plus5	0,0,0,0	12,12,1,3
329438	5	exceptional_plus5	0,0,0,0	12,12,1,3
329451	5	exceptional_plus5	0,0,0,0	12,12,1,3
329464	5	exceptional_plus5	0,0,0,0	12,12,1,3
329477	5	exceptional_plus5	0,0,0,0	12,12,1,3
329490	5	exceptional_plus5	0,0,0,0	12,12,1,3
329503	5	exceptional_plus5	0,0,0,0	12,12,1,3
329516	5	exceptional_plus5	0,0,0,0	12,12,1,3
329529	5	exceptional_plus5	0,0,0,0	12,12,1,3
329542	5	exceptional_plus5	0,0,0,0	12,12,1,3
329555	5	exceptional_plus5	0,0,0,0	12,12,1,3
329568	5	exceptional_plus5	0,0,0,0	12,12,1,3
329581	5	exceptional_plus5	0,0,0,0	12,12,1,3
329594	5	exceptional_plus5	0,0,0,0	12,12,1,3
329607	5	exceptional_plus5	0,0,0,0	12,12,1,3
329620	5	exceptional_plus5	0,0,0,0	12,12,1,3
329633	5	exceptional_plus5	0,0,0,0	12,12,1,3
329646	5	exceptional_plus5	0,0,0,0	12,12,1,3
329659	5	exceptional_plus5	0,0,0,0	12,12,1,3
329672	5	exceptional_plus5	0,0,0,0	12,12,1,3
329685	5	exceptional_plus5	0,0,0,0	12,12,1,3
329698	5	exceptional_plus5	0,0,0,0	12,12,1,3
329711	5	exceptional_plus5	0,0,0,0	12,12,1,3
329724	5	exceptional_plus5	0,0,0,0	12,12,1,3
329737	5	exceptional_plus5	0,0,0,0	12,12,1,3
